"","Participant.Private.ID","Task.Name","Trial.Number","Display","Response","Spreadsheet..img","Spreadsheet..type","Spreadsheet..memory","Tree.Node.Key","hits","fas","miss","crs","hit_rate","false_alarm_rate","APrime","d_prime"
"3037",11329029,"Memory Task (Clone 3)",49,"image","5","3b08f28d9d585bfe9af0a73b73fcaa96.jpg","target","target","task-6sfn",0,0,1,0,0.88,0.38,0.843658357771261,1.04684866526185
"3038",11329029,"Memory Task (Clone 3)",50,"image","1","Landscapes_076_h.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3039",11329029,"Memory Task (Clone 3)",51,"image","1","NegHighNonsoc_23.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3040",11329029,"Memory Task (Clone 3)",52,"image","5","ff52ebec9d07da7fd2f4fc3dd5ab07fa.jpg","target","filler","task-6sfn",0,0,0,1,0.88,0.38,0.843658357771261,1.04684866526185
"3041",11329029,"Memory Task (Clone 3)",53,"image","2","3b28318716c8f229919610055035ba3e.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3042",11329029,"Memory Task (Clone 3)",54,"image","4","Lake 11.jpg","target","filler","task-6sfn",0,0,0,1,0.88,0.38,0.843658357771261,1.04684866526185
"3043",11329029,"Memory Task (Clone 3)",55,"image","5","Landscapes_005_h.jpg","target","target","task-6sfn",0,0,1,0,0.88,0.38,0.843658357771261,1.04684866526185
"3044",11329029,"Memory Task (Clone 3)",56,"image","2","3d59b2b50b93bc6789d97509f8441be6.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3045",11329029,"Memory Task (Clone 3)",57,"image","6","fc7354a0bbef269140ce76bff20aa450.jpg","target","filler","task-6sfn",0,0,0,1,0.88,0.38,0.843658357771261,1.04684866526185
"3046",11329029,"Memory Task (Clone 3)",58,"image","1","6a183ed7461978a85bbd4b370c7b4854.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3047",11329029,"Memory Task (Clone 3)",59,"image","1","5f560d80ea8dffbb6034d4d3478377d4.jpg","target","filler","task-6sfn",0,1,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3048",11329029,"Memory Task (Clone 3)",60,"image","5","NeutMidNonsoc_8.jpg","target","filler","task-6sfn",0,0,0,1,0.88,0.38,0.843658357771261,1.04684866526185
"3049",11329029,"Memory Task (Clone 3)",61,"image","6","02c05e69286823f10f4ab01f26fc6812.jpg","target","filler","task-6sfn",0,0,0,1,0.88,0.38,0.843658357771261,1.04684866526185
"3050",11329029,"Memory Task (Clone 3)",62,"image","3","1ded6e97d0ad65c21ef12e8872f75185.jpg","target","filler","task-6sfn",0,1,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3051",11329029,"Memory Task (Clone 3)",63,"image","1","3a28649190d86c53706846e0df52129b.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3052",11329029,"Memory Task (Clone 3)",64,"image","6","2fc170131665d79a6c9d0f52ae59bbce.jpg","target","filler","task-6sfn",0,0,0,1,0.88,0.38,0.843658357771261,1.04684866526185
"3053",11329029,"Memory Task (Clone 3)",65,"image","2","01eaa9d3e93ad66b6182e77489aa56ea.jpg","target","filler","task-6sfn",0,1,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3054",11329029,"Memory Task (Clone 3)",66,"image","5","fe20fb1d85b9e167448d8579e2dc9afa.jpg","target","filler","task-6sfn",0,0,0,1,0.88,0.38,0.843658357771261,1.04684866526185
"3055",11329029,"Memory Task (Clone 3)",67,"image","1","NegHighNonsoc_2.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3056",11329029,"Memory Task (Clone 3)",68,"image","1","Landscapes_032_v.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3057",11329029,"Memory Task (Clone 3)",69,"image","5","7c4f3f4fb26ac0b47b8ba51ee8b0979b.jpg","target","filler","task-6sfn",0,0,0,1,0.88,0.38,0.843658357771261,1.04684866526185
"3058",11329029,"Memory Task (Clone 3)",70,"image","6","Landscapes_058_h.jpg","target","filler","task-6sfn",0,0,0,1,0.88,0.38,0.843658357771261,1.04684866526185
"3059",11329029,"Memory Task (Clone 3)",71,"image","2","Landscapes_037_v.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3060",11329029,"Memory Task (Clone 3)",72,"image","6","5bcf13250037ead4c56e6af86bc07c6e.jpg","target","target","task-6sfn",0,0,1,0,0.88,0.38,0.843658357771261,1.04684866526185
"3061",11329029,"Memory Task (Clone 3)",73,"image","2","NegHighNonsoc_10.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3062",11329029,"Memory Task (Clone 3)",74,"image","2","Destruction 2.jpg","target","filler","task-6sfn",0,1,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3063",11329029,"Memory Task (Clone 3)",75,"image","1","4ac57136ce3cb26139934fb136585395.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3064",11329029,"Memory Task (Clone 3)",76,"image","5","ffb4a2224773cc9402115b14ee95ee01.jpg","target","target","task-6sfn",0,0,1,0,0.88,0.38,0.843658357771261,1.04684866526185
"3065",11329029,"Memory Task (Clone 3)",77,"image","2","3be1dc1cbac8f940252b3cb095d56548.jpg","target","filler","task-6sfn",0,1,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3066",11329029,"Memory Task (Clone 3)",78,"image","2","ffbf67b06880abe66cf01e4026e70732.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3067",11329029,"Memory Task (Clone 3)",79,"image","1","ff4a6976c6a7903529752e27103a0547.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3068",11329029,"Memory Task (Clone 3)",80,"image","1","Landscapes_128_h.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3069",11329029,"Memory Task (Clone 3)",81,"image","1","ff4d01d75d50faf331cafb1b94574410.jpg","target","filler","task-6sfn",0,1,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3070",11329029,"Memory Task (Clone 3)",82,"image","2","fdba06ca0c1cd11d6ee0d98573e406e8.jpg","target","filler","task-6sfn",0,1,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3071",11329029,"Memory Task (Clone 3)",83,"image","1","Landscapes_033_h.jpg","target","filler","task-6sfn",0,1,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3072",11329029,"Memory Task (Clone 3)",84,"image","6","3aa18c7989615cbf9e84d32f0039e64f.jpg","target","filler","task-6sfn",0,0,0,1,0.88,0.38,0.843658357771261,1.04684866526185
"3073",11329029,"Memory Task (Clone 3)",85,"image","2","fdc9e62b6263dadd11d44260bb730622.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3074",11329029,"Memory Task (Clone 3)",86,"image","1","6cb2b2a420aafa64f282ef22e112d0b2.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3075",11329029,"Memory Task (Clone 3)",87,"image","2","NegMidNonsoc_5.jpg","target","filler","task-6sfn",0,1,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3076",11329029,"Memory Task (Clone 3)",88,"image","1","NegMidNonsoc_21.jpg","target","filler","task-6sfn",0,1,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3077",11329029,"Memory Task (Clone 3)",89,"image","1","Lightning 1.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3078",11329029,"Memory Task (Clone 3)",90,"image","2","Landscapes_112_v.jpg","target","filler","task-6sfn",0,1,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3079",11329029,"Memory Task (Clone 3)",91,"image","1","NegMidNonsoc_23.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3080",11329029,"Memory Task (Clone 3)",92,"image","1","2f02c39dabc2c18f71aa323771b1bd08.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3081",11329029,"Memory Task (Clone 3)",93,"image","2","81e66642b9b2a168629fdd62ece35749.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3082",11329029,"Memory Task (Clone 3)",94,"image","1","c9b37e0251acb3852cfa984af9422718.jpg","target","filler","task-6sfn",0,1,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3083",11329029,"Memory Task (Clone 3)",95,"image","2","06d26db007c559279f26819efcdd8c97.jpg","target","filler","task-6sfn",0,1,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3084",11329029,"Memory Task (Clone 3)",96,"image","5","3ed4c65eb4ba874e455ada92d56a3ff9.jpg","target","filler","task-6sfn",0,0,0,1,0.88,0.38,0.843658357771261,1.04684866526185
"3085",11329029,"Memory Task (Clone 3)",97,"image","1","2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3086",11329029,"Memory Task (Clone 3)",98,"image","1","4bdbc769d61a05c14ff2061b68ffd00e.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3087",11329029,"Memory Task (Clone 3)",99,"image","1","Landscapes_011_h.jpg","target","target","task-6sfn",1,0,0,0,0.88,0.38,0.843658357771261,1.04684866526185
"3088",11329029,"Memory Task (Clone 3)",100,"image","6","1eafbbd1f74c8a605ae44aaa0c029ff5.jpg","target","filler","task-6sfn",0,0,0,1,0.88,0.38,0.843658357771261,1.04684866526185
"3089",11329028,"Memory Task (Clone 3)",1,"image","3","2a3c588170a6bf80d052d1c017bbf1f4.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3090",11329028,"Memory Task (Clone 3)",2,"image","3","3be1dc1cbac8f940252b3cb095d56548.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3091",11329028,"Memory Task (Clone 3)",3,"image","6","ff52ebec9d07da7fd2f4fc3dd5ab07fa.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3092",11329028,"Memory Task (Clone 3)",4,"image","4","fff1f99a649e3d1cfa2bd2097cae35e9.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3093",11329028,"Memory Task (Clone 3)",5,"image","5","5f560d80ea8dffbb6034d4d3478377d4.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3094",11329028,"Memory Task (Clone 3)",6,"image","4","05d8821c014d8c5811839b8245fef778.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3095",11329028,"Memory Task (Clone 3)",7,"image","4","Landscapes_033_h.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3096",11329028,"Memory Task (Clone 3)",8,"image","2","52ffa3e5889e09af34e5fe0491aa89b8.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3097",11329028,"Memory Task (Clone 3)",9,"image","1","Lava 1.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3098",11329028,"Memory Task (Clone 3)",10,"image","4","7c4f3f4fb26ac0b47b8ba51ee8b0979b.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3099",11329028,"Memory Task (Clone 3)",11,"image","4","NeutMidNonsoc_8.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3100",11329028,"Memory Task (Clone 3)",12,"image","4","Landscapes_164_h.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3101",11329028,"Memory Task (Clone 3)",13,"image","4","NegMidNonsoc_21.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3102",11329028,"Memory Task (Clone 3)",14,"image","4","3b08f28d9d585bfe9af0a73b73fcaa96.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3103",11329028,"Memory Task (Clone 3)",15,"image","6","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3104",11329028,"Memory Task (Clone 3)",16,"image","3","2f02c39dabc2c18f71aa323771b1bd08.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3105",11329028,"Memory Task (Clone 3)",17,"image","1","Lightning 1.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3106",11329028,"Memory Task (Clone 3)",18,"image","1","05e0ccb29e66f0205468594900a6183c.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3107",11329028,"Memory Task (Clone 3)",19,"image","3","7096db64fae6464d83aba73b658251b8.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3108",11329028,"Memory Task (Clone 3)",20,"image","4","4ac57136ce3cb26139934fb136585395.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3109",11329028,"Memory Task (Clone 3)",21,"image","3","NeutMidNonsoc_6.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3110",11329028,"Memory Task (Clone 3)",22,"image","4","3b28318716c8f229919610055035ba3e.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3111",11329028,"Memory Task (Clone 3)",23,"image","3","fed68ff713db60eac84b65889ac38028.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3112",11329028,"Memory Task (Clone 3)",24,"image","4","2fc170131665d79a6c9d0f52ae59bbce.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3113",11329028,"Memory Task (Clone 3)",25,"image","3","1eafbbd1f74c8a605ae44aaa0c029ff5.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3114",11329028,"Memory Task (Clone 3)",26,"image","4","ffef5b6ece3a2dda515e981c7b22d3fd.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3115",11329028,"Memory Task (Clone 3)",27,"image","3","NegHighNonsoc_23.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3116",11329028,"Memory Task (Clone 3)",28,"image","4","98e1de33aecf9079ec4fef36414a6b93.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3117",11329028,"Memory Task (Clone 3)",29,"image","2","NegHighNonsoc_10.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3118",11329028,"Memory Task (Clone 3)",30,"image","3","ffbf67b06880abe66cf01e4026e70732.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3119",11329028,"Memory Task (Clone 3)",31,"image","4","3aa18c7989615cbf9e84d32f0039e64f.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3120",11329028,"Memory Task (Clone 3)",32,"image","2","fc7354a0bbef269140ce76bff20aa450.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3121",11329028,"Memory Task (Clone 3)",33,"image","4","81e66642b9b2a168629fdd62ece35749.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3122",11329028,"Memory Task (Clone 3)",34,"image","3","fdda6cc29804708ad31e75527cd76e9c.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3123",11329028,"Memory Task (Clone 3)",35,"image","4","NegMidNonsoc_23.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3124",11329028,"Memory Task (Clone 3)",36,"image","3","2301953e90a7e451f9113cb4ad3d4d78.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3125",11329028,"Memory Task (Clone 3)",37,"image","4","6a428827436fae2f1dc16138cf69fbc3.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3126",11329028,"Memory Task (Clone 3)",38,"image","3","9429c67f6cd1ee28595e7f303408801b.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3127",11329028,"Memory Task (Clone 3)",39,"image","4","Landscapes_076_h.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3128",11329028,"Memory Task (Clone 3)",40,"image","3","Landscapes_058_h.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3129",11329028,"Memory Task (Clone 3)",41,"image","1","6e2de1dd06b840fb0c30558af808c851.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3130",11329028,"Memory Task (Clone 3)",42,"image","3","Landscapes_032_v.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3131",11329028,"Memory Task (Clone 3)",43,"image","4","6a183ed7461978a85bbd4b370c7b4854.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3132",11329028,"Memory Task (Clone 3)",44,"image","3","4bdbc769d61a05c14ff2061b68ffd00e.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3133",11329028,"Memory Task (Clone 3)",45,"image","6","fe12a81ec4f462dba63c63d1af8cbd3e.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3134",11329028,"Memory Task (Clone 3)",46,"image","3","3f2fd5456b6a728e77f9fbbc1107ab49.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3135",11329028,"Memory Task (Clone 3)",47,"image","4","Solar panel 1.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3136",11329028,"Memory Task (Clone 3)",48,"image","6","Landscapes_011_h.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3137",11329028,"Memory Task (Clone 3)",49,"image","6","Destruction 2.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3138",11329028,"Memory Task (Clone 3)",50,"image","5","4c9b824221ea465e852f409c11d0bb60.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3139",11329028,"Memory Task (Clone 3)",51,"image","4","fef52d08fa721202036106f66f1505ac.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3140",11329028,"Memory Task (Clone 3)",52,"image","5","ff4a6976c6a7903529752e27103a0547.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3141",11329028,"Memory Task (Clone 3)",53,"image","4","3e7d77afa0df3f55870ed51e1786d9dd.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3142",11329028,"Memory Task (Clone 3)",54,"image","6","fec7756d48d357270fcfa030a36914be.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3143",11329028,"Memory Task (Clone 3)",55,"image","3","5a23a47679198e010456386f5e261a82.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3144",11329028,"Memory Task (Clone 3)",56,"image","4","c9b37e0251acb3852cfa984af9422718.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3145",11329028,"Memory Task (Clone 3)",57,"image","6","NegMidNonsoc_20.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3146",11329028,"Memory Task (Clone 3)",58,"image","3","6cb2b2a420aafa64f282ef22e112d0b2.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3147",11329028,"Memory Task (Clone 3)",59,"image","2","3b801dce0def3b08832596e9d9c49581.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3148",11329028,"Memory Task (Clone 3)",60,"image","4","1ff93f044a2f56339403ccc24740e14b.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3149",11329028,"Memory Task (Clone 3)",61,"image","3","7a8791914e3ca49c66c1d6907761707b.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3150",11329028,"Memory Task (Clone 3)",62,"image","1","NegHighNonsoc_2.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3151",11329028,"Memory Task (Clone 3)",63,"image","4","a3c07962576e26bf069a586249b4729d.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3152",11329028,"Memory Task (Clone 3)",64,"image","5","3a28649190d86c53706846e0df52129b.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3153",11329028,"Memory Task (Clone 3)",65,"image","2","01eaa9d3e93ad66b6182e77489aa56ea.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3154",11329028,"Memory Task (Clone 3)",66,"image","6","2dd0aad5b99bf1d8f7739cdc4f2ae114.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3155",11329028,"Memory Task (Clone 3)",67,"image","3","Landscapes_128_h.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3156",11329028,"Memory Task (Clone 3)",68,"image","4","Landscapes_037_v.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3157",11329028,"Memory Task (Clone 3)",69,"image","1","3ed4c65eb4ba874e455ada92d56a3ff9.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3158",11329028,"Memory Task (Clone 3)",70,"image","6","1e94ffb7f9974a4e16b4667988e5fe04.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3159",11329028,"Memory Task (Clone 3)",71,"image","3","NegMidNonsoc_17.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3160",11329028,"Memory Task (Clone 3)",72,"image","4","ccffa36581808a0f8ac1dbc98ffac6d4.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3161",11329028,"Memory Task (Clone 3)",73,"image","3","fec11dda30431706f5eb888ce3492570.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3162",11329028,"Memory Task (Clone 3)",74,"image","4","Landscapes_112_v.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3163",11329028,"Memory Task (Clone 3)",75,"image","1","d5b5180e8720bf487dc9154b77cb6821.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3164",11329028,"Memory Task (Clone 3)",76,"image","3","NegMidNonsoc_5.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3165",11329028,"Memory Task (Clone 3)",77,"image","5","2f07d5fc0d8464c81783119fa98c83ec.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3166",11329028,"Memory Task (Clone 3)",78,"image","4","Landscapes_005_h.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3167",11329028,"Memory Task (Clone 3)",79,"image","1","4e15898fb6cb711be8d1e1e816b03784.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3168",11329028,"Memory Task (Clone 3)",80,"image","4","5bcf13250037ead4c56e6af86bc07c6e.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3169",11329028,"Memory Task (Clone 3)",81,"image","5","06d26db007c559279f26819efcdd8c97.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3170",11329028,"Memory Task (Clone 3)",82,"image","4","fe5e73a188c13e29c0d52cc4fd6f28e9.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3171",11329028,"Memory Task (Clone 3)",83,"image","5","Landscapes_070_h.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3172",11329028,"Memory Task (Clone 3)",84,"image","3","8ac8bc758313fb5606c25c62ffb54276.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3173",11329028,"Memory Task (Clone 3)",85,"image","5","Lake 11.jpg","target","filler","task-6sfn",0,0,0,1,0.48,0.44,0.538690476190476,0.0712874170594657
"3174",11329028,"Memory Task (Clone 3)",86,"image","1","02c05e69286823f10f4ab01f26fc6812.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3175",11329028,"Memory Task (Clone 3)",87,"image","3","ff4d01d75d50faf331cafb1b94574410.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3176",11329028,"Memory Task (Clone 3)",88,"image","5","fe25ff4825132970ac366436a7ac7f52.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3177",11329028,"Memory Task (Clone 3)",89,"image","1","fe20fb1d85b9e167448d8579e2dc9afa.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3178",11329028,"Memory Task (Clone 3)",90,"image","5","3d59b2b50b93bc6789d97509f8441be6.jpg","target","target","task-6sfn",0,0,1,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3179",11329028,"Memory Task (Clone 3)",91,"image","3","Grass 6.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3180",11329028,"Memory Task (Clone 3)",92,"image","1","3ad1eaf82976bfcd62fdf7efe3f73714.jpg","target","filler","task-6sfn",0,1,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
"3181",11329028,"Memory Task (Clone 3)",93,"image","3","03b8acc17e9fa12795ac1bdce10e01fe.jpg","target","target","task-6sfn",1,0,0,0,0.48,0.44,0.538690476190476,0.0712874170594657
