"","Participant.Private.ID","Display","emo_rate","Spreadsheet..memory","Img","Object.ID","aff_type"
"8223",11457141,"image",9,"target","Landscapes_164_h.jpg","object-51","valence"
"8224",11457141,"image",3,"target","Landscapes_164_h.jpg","object-78","arousal"
"8225",11457141,"image",6,"target","6a183ed7461978a85bbd4b370c7b4854.jpg","object-51","valence"
"8226",11457141,"image",5,"target","6a183ed7461978a85bbd4b370c7b4854.jpg","object-78","arousal"
"8227",11457141,"image",5,"target","4bdbc769d61a05c14ff2061b68ffd00e.jpg","object-51","valence"
"8228",11457141,"image",5,"target","4bdbc769d61a05c14ff2061b68ffd00e.jpg","object-78","arousal"
"8229",11457141,"image",9,"target","4e15898fb6cb711be8d1e1e816b03784.jpg","object-51","valence"
"8230",11457141,"image",9,"target","4e15898fb6cb711be8d1e1e816b03784.jpg","object-78","arousal"
"8231",11457141,"image",8,"target","Lightning 1.jpg","object-51","valence"
"8232",11457141,"image",9,"target","Lightning 1.jpg","object-78","arousal"
"8233",11457141,"image",8,"target","Landscapes_128_h.jpg","object-51","valence"
"8234",11457141,"image",3,"target","Landscapes_128_h.jpg","object-78","arousal"
"8235",11457141,"image",1,"target","NegHighNonsoc_23.jpg","object-51","valence"
"8236",11457141,"image",9,"target","NegHighNonsoc_23.jpg","object-78","arousal"
"8237",11457141,"image",1,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-51","valence"
"8238",11457141,"image",2,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-78","arousal"
"8239",11457141,"image",1,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-51","valence"
"8240",11457141,"image",9,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-78","arousal"
"8241",11457141,"image",5,"target","2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg","object-51","valence"
"8242",11457141,"image",5,"target","2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg","object-78","arousal"
"8243",11457141,"image",8,"target","fe12a81ec4f462dba63c63d1af8cbd3e.jpg","object-51","valence"
"8244",11457141,"image",1,"target","fe12a81ec4f462dba63c63d1af8cbd3e.jpg","object-78","arousal"
"8245",11457141,"image",1,"target","5a23a47679198e010456386f5e261a82.jpg","object-51","valence"
"8246",11457141,"image",9,"target","5a23a47679198e010456386f5e261a82.jpg","object-78","arousal"
"8247",11457141,"image",6,"target","3f2fd5456b6a728e77f9fbbc1107ab49.jpg","object-51","valence"
"8248",11457141,"image",4,"target","3f2fd5456b6a728e77f9fbbc1107ab49.jpg","object-78","arousal"
"8249",11457141,"image",9,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-51","valence"
"8250",11457141,"image",6,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-78","arousal"
"8251",11457141,"image",9,"target","fff1f99a649e3d1cfa2bd2097cae35e9.jpg","object-51","valence"
"8252",11457141,"image",2,"target","fff1f99a649e3d1cfa2bd2097cae35e9.jpg","object-78","arousal"
"8253",11457141,"image",9,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-51","valence"
"8254",11457141,"image",7,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-78","arousal"
"8255",11457141,"image",7,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-51","valence"
"8256",11457141,"image",9,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-78","arousal"
"8257",11457141,"image",5,"target","5bcf13250037ead4c56e6af86bc07c6e.jpg","object-51","valence"
"8258",11457141,"image",4,"target","5bcf13250037ead4c56e6af86bc07c6e.jpg","object-78","arousal"
"8259",11457141,"image",8,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-51","valence"
"8260",11457141,"image",9,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-78","arousal"
"8261",11457141,"image",1,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-51","valence"
"8262",11457141,"image",7,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-78","arousal"
"8263",11457141,"image",6,"target","Lava 1.jpg","object-51","valence"
"8264",11457141,"image",9,"target","Lava 1.jpg","object-78","arousal"
"8265",11457141,"image",5,"target","1ff93f044a2f56339403ccc24740e14b.jpg","object-51","valence"
"8266",11457141,"image",5,"target","1ff93f044a2f56339403ccc24740e14b.jpg","object-78","arousal"
"8267",11457141,"image",5,"target","6cb2b2a420aafa64f282ef22e112d0b2.jpg","object-51","valence"
"8268",11457141,"image",5,"target","6cb2b2a420aafa64f282ef22e112d0b2.jpg","object-78","arousal"
"8269",11457141,"image",9,"target","81e66642b9b2a168629fdd62ece35749.jpg","object-51","valence"
"8270",11457141,"image",4,"target","81e66642b9b2a168629fdd62ece35749.jpg","object-78","arousal"
"8271",11457141,"image",1,"target","NegMidNonsoc_23.jpg","object-51","valence"
"8272",11457141,"image",6,"target","NegMidNonsoc_23.jpg","object-78","arousal"
"8273",11457141,"image",1,"target","Landscapes_032_v.jpg","object-51","valence"
"8274",11457141,"image",5,"target","Landscapes_032_v.jpg","object-78","arousal"
"8275",11457141,"image",5,"target","7a8791914e3ca49c66c1d6907761707b.jpg","object-51","valence"
"8276",11457141,"image",5,"target","7a8791914e3ca49c66c1d6907761707b.jpg","object-78","arousal"
"8277",11457141,"image",9,"target","fe25ff4825132970ac366436a7ac7f52.jpg","object-51","valence"
"8278",11457141,"image",7,"target","fe25ff4825132970ac366436a7ac7f52.jpg","object-78","arousal"
"8279",11457141,"image",5,"target","4ac57136ce3cb26139934fb136585395.jpg","object-51","valence"
"8280",11457141,"image",4,"target","4ac57136ce3cb26139934fb136585395.jpg","object-78","arousal"
"8281",11457141,"image",1,"target","NegHighNonsoc_2.jpg","object-51","valence"
"8282",11457141,"image",9,"target","NegHighNonsoc_2.jpg","object-78","arousal"
"8283",11457141,"image",5,"target","Landscapes_037_v.jpg","object-51","valence"
"8284",11457141,"image",5,"target","Landscapes_037_v.jpg","object-78","arousal"
"8285",11457141,"image",8,"target","Grass 6.jpg","object-51","valence"
"8286",11457141,"image",5,"target","Grass 6.jpg","object-78","arousal"
"8287",11457141,"image",2,"target","Landscapes_011_h.jpg","object-51","valence"
"8288",11457141,"image",8,"target","Landscapes_011_h.jpg","object-78","arousal"
"8289",11457141,"image",5,"target","3b08f28d9d585bfe9af0a73b73fcaa96.jpg","object-51","valence"
"8290",11457141,"image",5,"target","3b08f28d9d585bfe9af0a73b73fcaa96.jpg","object-78","arousal"
"8291",11457141,"image",9,"target","2301953e90a7e451f9113cb4ad3d4d78.jpg","object-51","valence"
"8292",11457141,"image",8,"target","2301953e90a7e451f9113cb4ad3d4d78.jpg","object-78","arousal"
"8293",11457141,"image",1,"target","3b28318716c8f229919610055035ba3e.jpg","object-51","valence"
"8294",11457141,"image",5,"target","3b28318716c8f229919610055035ba3e.jpg","object-78","arousal"
"8295",11457141,"image",1,"target","Landscapes_005_h.jpg","object-51","valence"
"8296",11457141,"image",9,"target","Landscapes_005_h.jpg","object-78","arousal"
"8297",11457141,"image",2,"target","fec11dda30431706f5eb888ce3492570.jpg","object-51","valence"
"8298",11457141,"image",5,"target","fec11dda30431706f5eb888ce3492570.jpg","object-78","arousal"
"8299",11457045,"image",1,"target","Landscapes_011_h.jpg","object-51","valence"
"8300",11457045,"image",7,"target","Landscapes_011_h.jpg","object-78","arousal"
"8301",11457045,"image",7,"target","4bdbc769d61a05c14ff2061b68ffd00e.jpg","object-51","valence"
"8302",11457045,"image",8,"target","4bdbc769d61a05c14ff2061b68ffd00e.jpg","object-78","arousal"
"8303",11457045,"image",9,"target","3a28649190d86c53706846e0df52129b.jpg","object-51","valence"
"8304",11457045,"image",9,"target","3a28649190d86c53706846e0df52129b.jpg","object-78","arousal"
"8305",11457045,"image",9,"target","2e3b0025fcff7340461ebb7fc282d7c9.jpg","object-51","valence"
"8306",11457045,"image",9,"target","2e3b0025fcff7340461ebb7fc282d7c9.jpg","object-78","arousal"
"8307",11457045,"image",1,"target","NegHighNonsoc_23.jpg","object-51","valence"
"8308",11457045,"image",2,"target","NegHighNonsoc_23.jpg","object-78","arousal"
"8309",11457045,"image",8,"target","d5b5180e8720bf487dc9154b77cb6821.jpg","object-51","valence"
"8310",11457045,"image",8,"target","d5b5180e8720bf487dc9154b77cb6821.jpg","object-78","arousal"
"8311",11457045,"image",6,"target","5bcf13250037ead4c56e6af86bc07c6e.jpg","object-51","valence"
"8312",11457045,"image",6,"target","5bcf13250037ead4c56e6af86bc07c6e.jpg","object-78","arousal"
"8313",11457045,"image",4,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-51","valence"
"8314",11457045,"image",3,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-78","arousal"
"8315",11457045,"image",5,"target","fdda6cc29804708ad31e75527cd76e9c.jpg","object-51","valence"
"8316",11457045,"image",6,"target","fe25ff4825132970ac366436a7ac7f52.jpg","object-51","valence"
"8317",11457045,"image",7,"target","fe25ff4825132970ac366436a7ac7f52.jpg","object-78","arousal"
"8318",11457045,"image",6,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-51","valence"
"8319",11457045,"image",6,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-78","arousal"
"8320",11457045,"image",1,"target","3b28318716c8f229919610055035ba3e.jpg","object-51","valence"
"8321",11457045,"image",1,"target","3b28318716c8f229919610055035ba3e.jpg","object-78","arousal"
"8322",11457045,"image",3,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-51","valence"
"8323",11457045,"image",8,"target","Landscapes_164_h.jpg","object-51","valence"
"8324",11457045,"image",7,"target","Landscapes_164_h.jpg","object-78","arousal"
"8325",11457045,"image",9,"target","fff1f99a649e3d1cfa2bd2097cae35e9.jpg","object-51","valence"
"8326",11457045,"image",7,"target","fff1f99a649e3d1cfa2bd2097cae35e9.jpg","object-78","arousal"
"8327",11457045,"image",6,"target","7a8791914e3ca49c66c1d6907761707b.jpg","object-51","valence"
"8328",11457045,"image",6,"target","81e66642b9b2a168629fdd62ece35749.jpg","object-51","valence"
"8329",11457045,"image",6,"target","81e66642b9b2a168629fdd62ece35749.jpg","object-78","arousal"
"8330",11457045,"image",2,"target","fec11dda30431706f5eb888ce3492570.jpg","object-51","valence"
"8331",11457045,"image",3,"target","fec11dda30431706f5eb888ce3492570.jpg","object-78","arousal"
"8332",11457045,"image",6,"target","Lava 1.jpg","object-51","valence"
"8333",11457045,"image",6,"target","6cb2b2a420aafa64f282ef22e112d0b2.jpg","object-51","valence"
"8334",11457045,"image",7,"target","6cb2b2a420aafa64f282ef22e112d0b2.jpg","object-78","arousal"
"8335",11457045,"image",7,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-51","valence"
"8336",11457045,"image",6,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-78","arousal"
"8337",11457045,"image",1,"target","Landscapes_032_v.jpg","object-51","valence"
"8338",11457045,"image",1,"target","Landscapes_032_v.jpg","object-78","arousal"
"8339",11457045,"image",4,"target","NegMidNonsoc_23.jpg","object-51","valence"
"8340",11457045,"image",3,"target","NegMidNonsoc_23.jpg","object-78","arousal"
"8341",11457045,"image",9,"target","3d59b2b50b93bc6789d97509f8441be6.jpg","object-51","valence"
"8342",11457045,"image",8,"target","3d59b2b50b93bc6789d97509f8441be6.jpg","object-78","arousal"
"8343",11457045,"image",3,"target","Landscapes_070_h.jpg","object-51","valence"
"8344",11457045,"image",1,"target","Landscapes_070_h.jpg","object-78","arousal"
"8345",11457045,"image",7,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-51","valence"
"8346",11457045,"image",6,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-78","arousal"
"8347",11457045,"image",1,"target","NegHighNonsoc_10.jpg","object-51","valence"
"8348",11457045,"image",1,"target","NegHighNonsoc_10.jpg","object-78","arousal"
"8349",11457045,"image",6,"target","03b8acc17e9fa12795ac1bdce10e01fe.jpg","object-78","arousal"
"8350",11457045,"image",6,"target","1ff93f044a2f56339403ccc24740e14b.jpg","object-51","valence"
"8351",11457045,"image",6,"target","Lightning 1.jpg","object-51","valence"
"8352",11457045,"image",6,"target","Lightning 1.jpg","object-78","arousal"
"8353",11457045,"image",1,"target","ffb4a2224773cc9402115b14ee95ee01.jpg","object-51","valence"
"8354",11457045,"image",1,"target","ffb4a2224773cc9402115b14ee95ee01.jpg","object-78","arousal"
"8355",11457045,"image",8,"target","4e15898fb6cb711be8d1e1e816b03784.jpg","object-51","valence"
"8356",11457045,"image",6,"target","4e15898fb6cb711be8d1e1e816b03784.jpg","object-78","arousal"
"8357",11457045,"image",4,"target","3b08f28d9d585bfe9af0a73b73fcaa96.jpg","object-51","valence"
"8358",11457045,"image",5,"target","3b08f28d9d585bfe9af0a73b73fcaa96.jpg","object-78","arousal"
"8359",11457045,"image",3,"target","Landscapes_037_v.jpg","object-51","valence"
"8360",11457045,"image",4,"target","Landscapes_037_v.jpg","object-78","arousal"
"8361",11457045,"image",3,"target","fe12a81ec4f462dba63c63d1af8cbd3e.jpg","object-51","valence"
"8362",11457045,"image",1,"target","fe12a81ec4f462dba63c63d1af8cbd3e.jpg","object-78","arousal"
"8363",11457045,"image",8,"target","Grass 6.jpg","object-51","valence"
"8364",11457045,"image",6,"target","Grass 6.jpg","object-78","arousal"
"8365",11457045,"image",1,"target","NegHighNonsoc_2.jpg","object-51","valence"
"8366",11457045,"image",7,"target","NegHighNonsoc_2.jpg","object-78","arousal"
"8367",11457045,"image",7,"target","Landscapes_128_h.jpg","object-51","valence"
"8368",11457045,"image",7,"target","Landscapes_128_h.jpg","object-78","arousal"
"8369",11457045,"image",3,"target","5a23a47679198e010456386f5e261a82.jpg","object-51","valence"
"8370",11457045,"image",6,"target","5a23a47679198e010456386f5e261a82.jpg","object-78","arousal"
"8371",11457045,"image",8,"target","2301953e90a7e451f9113cb4ad3d4d78.jpg","object-51","valence"
"8372",11457045,"image",6,"target","2301953e90a7e451f9113cb4ad3d4d78.jpg","object-78","arousal"
"8373",11457045,"image",2,"target","2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg","object-51","valence"
"8374",11457045,"image",4,"target","2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg","object-78","arousal"
"8375",11457045,"image",1,"target","Landscapes_005_h.jpg","object-51","valence"
"8376",11457045,"image",7,"target","Landscapes_005_h.jpg","object-78","arousal"
"8377",11457045,"image",6,"target","3f2fd5456b6a728e77f9fbbc1107ab49.jpg","object-51","valence"
"8378",11457045,"image",7,"target","3f2fd5456b6a728e77f9fbbc1107ab49.jpg","object-78","arousal"
"8379",11457045,"image",1,"target","NegMidNonsoc_20.jpg","object-51","valence"
"8380",11457045,"image",7,"target","NegMidNonsoc_20.jpg","object-78","arousal"
"8381",11457045,"image",2,"target","4ac57136ce3cb26139934fb136585395.jpg","object-51","valence"
"8382",11457045,"image",6,"target","4ac57136ce3cb26139934fb136585395.jpg","object-78","arousal"
"8383",11457045,"image",6,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-51","valence"
"8384",11457045,"image",2,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-51","valence"
"8385",11457045,"image",4,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-78","arousal"
"8386",11457045,"image",2,"target","ffbf67b06880abe66cf01e4026e70732.jpg","object-51","valence"
"8387",11457045,"image",6,"target","ffbf67b06880abe66cf01e4026e70732.jpg","object-78","arousal"
"8388",11457045,"image",4,"target","Landscapes_076_h.jpg","object-51","valence"
"8389",11457045,"image",6,"target","Landscapes_076_h.jpg","object-78","arousal"
"8390",11457045,"image",6,"target","6a183ed7461978a85bbd4b370c7b4854.jpg","object-51","valence"
"8391",11457045,"image",6,"target","6a183ed7461978a85bbd4b370c7b4854.jpg","object-78","arousal"
"8392",11457426,"image",9,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-51","valence"
"8393",11457426,"image",6,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-78","arousal"
"8394",11457426,"image",1,"target","Landscapes_005_h.jpg","object-51","valence"
"8395",11457426,"image",9,"target","Landscapes_005_h.jpg","object-78","arousal"
"8396",11457426,"image",9,"target","fdda6cc29804708ad31e75527cd76e9c.jpg","object-51","valence"
"8397",11457426,"image",5,"target","fdda6cc29804708ad31e75527cd76e9c.jpg","object-78","arousal"
"8398",11457426,"image",1,"target","4ac57136ce3cb26139934fb136585395.jpg","object-51","valence"
"8399",11457426,"image",8,"target","4ac57136ce3cb26139934fb136585395.jpg","object-78","arousal"
"8400",11457426,"image",1,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-51","valence"
"8401",11457426,"image",6,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-78","arousal"
"8402",11457426,"image",9,"target","2301953e90a7e451f9113cb4ad3d4d78.jpg","object-51","valence"
"8403",11457426,"image",1,"target","1ff93f044a2f56339403ccc24740e14b.jpg","object-51","valence"
"8404",11457426,"image",4,"target","1ff93f044a2f56339403ccc24740e14b.jpg","object-78","arousal"
"8405",11457426,"image",1,"target","5a23a47679198e010456386f5e261a82.jpg","object-51","valence"
"8406",11457426,"image",9,"target","5a23a47679198e010456386f5e261a82.jpg","object-78","arousal"
"8407",11457426,"image",6,"target","fe12a81ec4f462dba63c63d1af8cbd3e.jpg","object-51","valence"
"8408",11457426,"image",5,"target","fe12a81ec4f462dba63c63d1af8cbd3e.jpg","object-78","arousal"
"8409",11457426,"image",1,"target","Landscapes_076_h.jpg","object-51","valence"
"8410",11457426,"image",3,"target","Landscapes_076_h.jpg","object-78","arousal"
"8411",11457426,"image",9,"target","Lightning 1.jpg","object-51","valence"
"8412",11457426,"image",9,"target","Lightning 1.jpg","object-78","arousal"
"8413",11457426,"image",1,"target","Landscapes_070_h.jpg","object-51","valence"
"8414",11457426,"image",8,"target","Landscapes_070_h.jpg","object-78","arousal"
"8415",11457426,"image",9,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-51","valence"
"8416",11457426,"image",5,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-78","arousal"
"8417",11457426,"image",1,"target","7a8791914e3ca49c66c1d6907761707b.jpg","object-51","valence"
"8418",11457426,"image",2,"target","7a8791914e3ca49c66c1d6907761707b.jpg","object-78","arousal"
"8419",11457426,"image",9,"target","fff1f99a649e3d1cfa2bd2097cae35e9.jpg","object-51","valence"
"8420",11457426,"image",5,"target","fff1f99a649e3d1cfa2bd2097cae35e9.jpg","object-78","arousal"
"8421",11457426,"image",6,"target","2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg","object-51","valence"
"8422",11457426,"image",4,"target","2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg","object-78","arousal"
"8423",11457426,"image",4,"target","03b8acc17e9fa12795ac1bdce10e01fe.jpg","object-51","valence"
"8424",11457426,"image",2,"target","03b8acc17e9fa12795ac1bdce10e01fe.jpg","object-78","arousal"
"8425",11457426,"image",1,"target","Landscapes_037_v.jpg","object-51","valence"
"8426",11457426,"image",2,"target","Landscapes_037_v.jpg","object-78","arousal"
"8427",11457426,"image",9,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-51","valence"
"8428",11457426,"image",6,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-78","arousal"
"8429",11457426,"image",9,"target","Lava 1.jpg","object-51","valence"
"8430",11457426,"image",6,"target","Lava 1.jpg","object-78","arousal"
"8431",11457426,"image",7,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-51","valence"
"8432",11457426,"image",6,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-78","arousal"
"8433",11457426,"image",7,"target","5bcf13250037ead4c56e6af86bc07c6e.jpg","object-51","valence"
"8434",11457426,"image",3,"target","5bcf13250037ead4c56e6af86bc07c6e.jpg","object-78","arousal"
"8435",11457426,"image",1,"target","NegMidNonsoc_23.jpg","object-51","valence"
"8436",11457426,"image",5,"target","NegMidNonsoc_23.jpg","object-78","arousal"
"8437",11457426,"image",7,"target","Landscapes_128_h.jpg","object-51","valence"
"8438",11457426,"image",3,"target","Landscapes_128_h.jpg","object-78","arousal"
"8439",11457426,"image",2,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-51","valence"
"8440",11457426,"image",6,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-78","arousal"
"8441",11457426,"image",9,"target","81e66642b9b2a168629fdd62ece35749.jpg","object-51","valence"
"8442",11457426,"image",4,"target","81e66642b9b2a168629fdd62ece35749.jpg","object-78","arousal"
"8443",11457426,"image",9,"target","Landscapes_164_h.jpg","object-51","valence"
"8444",11457426,"image",4,"target","Landscapes_164_h.jpg","object-78","arousal"
"8445",11457426,"image",1,"target","fec11dda30431706f5eb888ce3492570.jpg","object-51","valence"
"8446",11457426,"image",6,"target","fec11dda30431706f5eb888ce3492570.jpg","object-78","arousal"
"8447",11457426,"image",9,"target","3a28649190d86c53706846e0df52129b.jpg","object-51","valence"
"8448",11457426,"image",3,"target","3a28649190d86c53706846e0df52129b.jpg","object-78","arousal"
"8449",11457426,"image",1,"target","NegHighNonsoc_23.jpg","object-51","valence"
"8450",11457426,"image",9,"target","NegHighNonsoc_23.jpg","object-78","arousal"
"8451",11457426,"image",9,"target","6a183ed7461978a85bbd4b370c7b4854.jpg","object-51","valence"
"8452",11457426,"image",9,"target","6a183ed7461978a85bbd4b370c7b4854.jpg","object-78","arousal"
"8453",11457426,"image",2,"target","NegMidNonsoc_20.jpg","object-51","valence"
"8454",11457426,"image",9,"target","NegMidNonsoc_20.jpg","object-78","arousal"
"8455",11457426,"image",9,"target","3d59b2b50b93bc6789d97509f8441be6.jpg","object-51","valence"
"8456",11457426,"image",5,"target","3d59b2b50b93bc6789d97509f8441be6.jpg","object-78","arousal"
"8457",11457426,"image",1,"target","Landscapes_011_h.jpg","object-51","valence"
"8458",11457426,"image",9,"target","Landscapes_011_h.jpg","object-78","arousal"
"8459",11457426,"image",9,"target","Grass 6.jpg","object-51","valence"
"8460",11457426,"image",3,"target","Grass 6.jpg","object-78","arousal"
"8461",11457426,"image",1,"target","NegHighNonsoc_2.jpg","object-51","valence"
"8462",11457426,"image",9,"target","NegHighNonsoc_2.jpg","object-78","arousal"
"8463",11457426,"image",9,"target","2e3b0025fcff7340461ebb7fc282d7c9.jpg","object-51","valence"
"8464",11457426,"image",5,"target","2e3b0025fcff7340461ebb7fc282d7c9.jpg","object-78","arousal"
"8465",11457426,"image",5,"target","6cb2b2a420aafa64f282ef22e112d0b2.jpg","object-78","arousal"
"8466",11457426,"image",8,"target","d5b5180e8720bf487dc9154b77cb6821.jpg","object-51","valence"
"8467",11457426,"image",4,"target","d5b5180e8720bf487dc9154b77cb6821.jpg","object-78","arousal"
"8468",11457426,"image",7,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-51","valence"
"8469",11457426,"image",4,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-78","arousal"
"8470",11457426,"image",8,"target","3f2fd5456b6a728e77f9fbbc1107ab49.jpg","object-51","valence"
"8471",11457426,"image",6,"target","3f2fd5456b6a728e77f9fbbc1107ab49.jpg","object-78","arousal"
"8472",11457426,"image",7,"target","3b08f28d9d585bfe9af0a73b73fcaa96.jpg","object-51","valence"
"8473",11457426,"image",2,"target","ffb4a2224773cc9402115b14ee95ee01.jpg","object-51","valence"
"8474",11457426,"image",1,"target","NegHighNonsoc_10.jpg","object-51","valence"
"8475",11457426,"image",9,"target","NegHighNonsoc_10.jpg","object-78","arousal"
"8476",11457426,"image",1,"target","Landscapes_032_v.jpg","object-51","valence"
"8477",11457426,"image",5,"target","Landscapes_032_v.jpg","object-78","arousal"
"8478",11497621,"image",7,"target","Lightning 1.jpg","object-51","valence"
"8479",11497621,"image",1,"target","Lightning 1.jpg","object-78","arousal"
"8480",11497621,"image",5,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-51","valence"
"8481",11497621,"image",2,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-78","arousal"
"8482",11497621,"image",8,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-51","valence"
"8483",11497621,"image",6,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-78","arousal"
"8484",11497621,"image",9,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-51","valence"
"8485",11497621,"image",8,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-78","arousal"
"8486",11497621,"image",4,"target","1ff93f044a2f56339403ccc24740e14b.jpg","object-51","valence"
"8487",11497621,"image",6,"target","1ff93f044a2f56339403ccc24740e14b.jpg","object-78","arousal"
"8488",11497621,"image",2,"target","Landscapes_005_h.jpg","object-51","valence"
"8489",11497621,"image",3,"target","Landscapes_005_h.jpg","object-78","arousal"
"8490",11497621,"image",6,"target","fff1f99a649e3d1cfa2bd2097cae35e9.jpg","object-51","valence"
"8491",11497621,"image",2,"target","fff1f99a649e3d1cfa2bd2097cae35e9.jpg","object-78","arousal"
"8492",11497621,"image",9,"target","2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg","object-51","valence"
"8493",11497621,"image",8,"target","2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg","object-78","arousal"
"8494",11497621,"image",4,"target","4ac57136ce3cb26139934fb136585395.jpg","object-51","valence"
"8495",11497621,"image",4,"target","4ac57136ce3cb26139934fb136585395.jpg","object-78","arousal"
"8496",11497621,"image",7,"target","2e3b0025fcff7340461ebb7fc282d7c9.jpg","object-51","valence"
"8497",11497621,"image",7,"target","4e15898fb6cb711be8d1e1e816b03784.jpg","object-51","valence"
"8498",11497621,"image",2,"target","4e15898fb6cb711be8d1e1e816b03784.jpg","object-78","arousal"
"8499",11497621,"image",6,"target","d5b5180e8720bf487dc9154b77cb6821.jpg","object-51","valence"
"8500",11497621,"image",4,"target","d5b5180e8720bf487dc9154b77cb6821.jpg","object-78","arousal"
"8501",11497621,"image",1,"target","NegHighNonsoc_10.jpg","object-51","valence"
"8502",11497621,"image",7,"target","NegHighNonsoc_10.jpg","object-78","arousal"
"8503",11497621,"image",5,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-51","valence"
"8504",11497621,"image",3,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-78","arousal"
"8505",11497621,"image",1,"target","5a23a47679198e010456386f5e261a82.jpg","object-51","valence"
"8506",11497621,"image",6,"target","5a23a47679198e010456386f5e261a82.jpg","object-78","arousal"
"8507",11497621,"image",8,"target","fec11dda30431706f5eb888ce3492570.jpg","object-51","valence"
"8508",11497621,"image",6,"target","fec11dda30431706f5eb888ce3492570.jpg","object-78","arousal"
"8509",11497621,"image",2,"target","3b28318716c8f229919610055035ba3e.jpg","object-51","valence"
"8510",11497621,"image",4,"target","3b28318716c8f229919610055035ba3e.jpg","object-78","arousal"
"8511",11497621,"image",7,"target","Landscapes_164_h.jpg","object-51","valence"
"8512",11497621,"image",2,"target","Landscapes_164_h.jpg","object-78","arousal"
"8513",11497621,"image",7,"target","Grass 6.jpg","object-51","valence"
"8514",11497621,"image",4,"target","Grass 6.jpg","object-78","arousal"
"8515",11497621,"image",6,"target","Landscapes_037_v.jpg","object-51","valence"
"8516",11497621,"image",3,"target","Landscapes_037_v.jpg","object-78","arousal"
"8517",11497621,"image",2,"target","Landscapes_011_h.jpg","object-51","valence"
"8518",11497621,"image",7,"target","fdda6cc29804708ad31e75527cd76e9c.jpg","object-51","valence"
"8519",11497621,"image",6,"target","fdda6cc29804708ad31e75527cd76e9c.jpg","object-78","arousal"
"8520",11497621,"image",6,"target","3d59b2b50b93bc6789d97509f8441be6.jpg","object-51","valence"
"8521",11497621,"image",2,"target","3d59b2b50b93bc6789d97509f8441be6.jpg","object-78","arousal"
