Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
52,1725476658781,04/09/2024 19:04:18,1725462258781,-4,04/09/2024 11:04:18,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,49,image,Screen 3,zz7hbh,1,response,1,1577.7999999761523,1566.3999999999942,1577.7999999761523,1577.7999999761523,1566.3999999999942,1577.7999999761523,1,1577.7999999761523,0,0,,Keyboard Response,Image,1,object-1907,image,231,fe12a81ec4f462dba63c63d1af8cbd3e.jpg,target,F,,target,
53,1725476661261,04/09/2024 19:04:21,1725462261261,-4,04/09/2024 11:04:21,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,50,image,Screen 3,zz7hbh,1,response,6,2491.5,2482.199999999997,2491.5,2491.5,2482.199999999997,2491.5,1,2491.5,0,0,,Keyboard Response,Image,1,object-1907,image,280,1eafbbd1f74c8a605ae44aaa0c029ff5.jpg,target,J,,filler,
54,1725476664126,04/09/2024 19:04:24,1725462264126,-4,04/09/2024 11:04:24,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,51,image,Screen 3,zz7hbh,1,response,4,2874.4000000238448,2865.699999999997,2874.4000000238448,2874.4000000238448,2865.699999999997,2874.4000000238448,1,2874.4000000238448,0,0,,Keyboard Response,Image,1,object-1907,image,111,3b08f28d9d585bfe9af0a73b73fcaa96.jpg,target,F,,target,
55,1725476666472,04/09/2024 19:04:26,1725462266472,-4,04/09/2024 11:04:26,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,52,image,Screen 3,zz7hbh,1,response,3,2354.7000000238477,2349.2000000000116,2354.7000000238477,2354.7000000238477,2349.2000000000116,2354.7000000238477,1,2354.7000000238477,0,0,,Keyboard Response,Image,1,object-1907,image,2001,fdba06ca0c1cd11d6ee0d98573e406e8.jpg,target,J,,filler,
56,1725476668081,04/09/2024 19:04:28,1725462268081,-4,04/09/2024 11:04:28,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,53,image,Screen 3,zz7hbh,1,response,2,1614.0999999284686,1599.3999999999942,1614.0999999284686,1614.0999999284686,1599.3999999999942,1614.0999999284686,1,1614.0999999284686,0,0,,Keyboard Response,Image,1,object-1907,image,16,Landscapes_033_h.jpg,target,J,,filler,
57,1725476669716,04/09/2024 19:04:29,1725462269716,-4,04/09/2024 11:04:29,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,54,image,Screen 3,zz7hbh,1,response,1,1649.4000000000087,1632.800000000003,1649.4000000000087,1649.4000000000087,1632.800000000003,1649.4000000000087,1,1649.4000000000087,0,0,,Keyboard Response,Image,1,object-1907,image,1831,4ac57136ce3cb26139934fb136585395.jpg,target,F,,target,
58,1725476671387,04/09/2024 19:04:31,1725462271387,-4,04/09/2024 11:04:31,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,55,image,Screen 3,zz7hbh,1,response,1,1687.5999999761552,1682.800000000003,1687.5999999761552,1687.5999999761552,1682.800000000003,1687.5999999761552,1,1687.5999999761552,0,0,,Keyboard Response,Image,1,object-1907,image,240,3ad1eaf82976bfcd62fdf7efe3f73714.jpg,target,J,,filler,
59,1725476674494,04/09/2024 19:04:34,1725462274494,-4,04/09/2024 11:04:34,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,56,image,Screen 3,zz7hbh,1,response,5,3112.2999999761523,3098.899999999994,3112.2999999761523,3112.2999999761523,3098.899999999994,3112.2999999761523,1,3112.2999999761523,0,0,,Keyboard Response,Image,1,object-1907,image,80,NegMidNonsoc_17.jpg,target,J,,filler,
60,1725476676436,04/09/2024 19:04:36,1725462276436,-4,04/09/2024 11:04:36,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,57,image,Screen 3,zz7hbh,1,response,1,1955.2999999523163,1949.5,1955.2999999523163,1955.2999999523163,1949.5,1955.2999999523163,1,1955.2999999523163,0,0,,Keyboard Response,Image,1,object-1907,image,104,ff4d01d75d50faf331cafb1b94574410.jpg,target,J,,filler,
61,1725476677821,04/09/2024 19:04:37,1725462277821,-4,04/09/2024 11:04:37,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,58,image,Screen 3,zz7hbh,1,response,1,1391.3999999761581,1382.699999999997,1391.3999999761581,1391.3999999761581,1382.699999999997,1391.3999999761581,1,1391.3999999761581,0,0,,Keyboard Response,Image,1,object-1907,image,1671,1ff93f044a2f56339403ccc24740e14b.jpg,target,F,,target,
62,1725476679751,04/09/2024 19:04:39,1725462279751,-4,04/09/2024 11:04:39,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,59,image,Screen 3,zz7hbh,1,response,5,1937.9000000238448,1932.800000000003,1937.9000000238448,1937.9000000238448,1932.800000000003,1937.9000000238448,1,1937.9000000238448,0,0,,Keyboard Response,Image,1,object-1907,image,128,05d8821c014d8c5811839b8245fef778.jpg,target,J,,filler,
63,1725476681331,04/09/2024 19:04:41,1725462281331,-4,04/09/2024 11:04:41,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,60,image,Screen 3,zz7hbh,1,response,5,1585.3999999761581,1583.1000000000058,1585.3999999761581,1585.3999999761581,1583.1000000000058,1585.3999999761581,1,1585.3999999761581,0,0,,Keyboard Response,Image,1,object-1907,image,63,03b8acc17e9fa12795ac1bdce10e01fe.jpg,target,F,,target,
64,1725476682598,04/09/2024 19:04:42,1725462282598,-4,04/09/2024 11:04:42,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,61,image,Screen 3,zz7hbh,1,response,5,1269.0999999284686,1265.7999999999884,1269.0999999284686,1269.0999999284686,1265.7999999999884,1269.0999999284686,1,1269.0999999284686,0,0,,Keyboard Response,Image,1,object-1907,image,360,3aa18c7989615cbf9e84d32f0039e64f.jpg,target,J,,filler,
65,1725476684404,04/09/2024 19:04:44,1725462284404,-4,04/09/2024 11:04:44,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,62,image,Screen 3,zz7hbh,1,response,2,1809.1000000000058,1800.1000000000058,1809.1000000000058,1809.1000000000058,1800.1000000000058,1809.1000000000058,1,1809.1000000000058,0,0,,Keyboard Response,Image,1,object-1907,image,1751,fdda6cc29804708ad31e75527cd76e9c.jpg,target,F,,target,
66,1725476686008,04/09/2024 19:04:46,1725462286008,-4,04/09/2024 11:04:46,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,63,image,Screen 3,zz7hbh,1,response,1,1613.1999999284744,1598.7999999999884,1613.1999999284744,1613.1999999284744,1598.7999999999884,1613.1999999284744,1,1613.1999999284744,0,0,,Keyboard Response,Image,1,object-1907,image,39,Landscapes_076_h.jpg,target,F,,target,
67,1725476687739,04/09/2024 19:04:47,1725462287739,-4,04/09/2024 11:04:47,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,64,image,Screen 3,zz7hbh,1,response,5,1745.5999999761698,1733.1000000000058,1745.5999999761698,1745.5999999761698,1733.1000000000058,1745.5999999761698,1,1745.5999999761698,0,0,,Keyboard Response,Image,1,object-1907,image,2241,3be1dc1cbac8f940252b3cb095d56548.jpg,target,J,,filler,
68,1725476689384,04/09/2024 19:04:49,1725462289384,-4,04/09/2024 11:04:49,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,65,image,Screen 3,zz7hbh,1,response,2,1657.399999952322,1649,1657.399999952322,1657.399999952322,1649,1657.399999952322,1,1657.399999952322,0,0,,Keyboard Response,Image,1,object-1907,image,335,NegMidNonsoc_5.jpg,target,J,,filler,
69,1725476691981,04/09/2024 19:04:51,1725462291981,-4,04/09/2024 11:04:51,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,66,image,Screen 3,zz7hbh,1,response,1,2605.399999952322,2599.2000000000116,2605.399999952322,2605.399999952322,2599.2000000000116,2605.399999952322,1,2605.399999952322,0,0,,Keyboard Response,Image,1,object-1907,image,55,8ac8bc758313fb5606c25c62ffb54276.jpg,target,F,,target,
70,1725476694278,04/09/2024 19:04:54,1725462294278,-4,04/09/2024 11:04:54,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,67,image,Screen 3,zz7hbh,1,response,2,2303.0999999284686,2299.1999999999825,2303.0999999284686,2303.0999999284686,2299.1999999999825,2303.0999999284686,1,2303.0999999284686,0,0,,Keyboard Response,Image,1,object-1907,image,143,2a3c588170a6bf80d052d1c017bbf1f4.jpg,target,F,,target,
71,1725476695772,04/09/2024 19:04:55,1725462295772,-4,04/09/2024 11:04:55,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,68,image,Screen 3,zz7hbh,1,response,1,1497.7000000000116,1482.9000000000233,1497.7000000000116,1497.7000000000116,1482.9000000000233,1497.7000000000116,1,1497.7000000000116,0,0,,Keyboard Response,Image,1,object-1907,image,335,2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg,target,F,,target,
72,1725476697628,04/09/2024 19:04:57,1725462297628,-4,04/09/2024 11:04:57,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,69,image,Screen 3,zz7hbh,1,response,5,1871.5999999523046,1865.8999999999942,1871.5999999523046,1871.5999999523046,1865.8999999999942,1871.5999999523046,1,1871.5999999523046,0,0,,Keyboard Response,Image,1,object-1907,image,368,1ded6e97d0ad65c21ef12e8872f75185.jpg,target,J,,filler,
73,1725476699169,04/09/2024 19:04:59,1725462299169,-4,04/09/2024 11:04:59,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,70,image,Screen 3,zz7hbh,1,response,6,1546.500000023836,1533.3999999999942,1546.500000023836,1546.500000023836,1533.3999999999942,1546.500000023836,1,1546.500000023836,0,0,,Keyboard Response,Image,1,object-1907,image,296,2fc170131665d79a6c9d0f52ae59bbce.jpg,target,J,,filler,
74,1725476700748,04/09/2024 19:05:00,1725462300748,-4,04/09/2024 11:05:00,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,71,image,Screen 3,zz7hbh,1,response,1,1591.3999999761581,1582.3999999999942,1591.3999999761581,1591.3999999761581,1582.3999999999942,1591.3999999761581,1,1591.3999999761581,0,0,,Keyboard Response,Image,1,object-1907,image,239,Lava 1.jpg,target,F,,target,
75,1725476703671,04/09/2024 19:05:03,1725462303671,-4,04/09/2024 11:05:03,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,72,image,Screen 3,zz7hbh,1,response,3,2931.999999976164,2915.600000000006,2931.999999976164,2931.999999976164,2915.600000000006,2931.999999976164,1,2931.999999976164,0,0,,Keyboard Response,Image,1,object-1907,image,287,4c9b824221ea465e852f409c11d0bb60.jpg,target,F,,target,
76,1725476705154,04/09/2024 19:05:05,1725462305154,-4,04/09/2024 11:05:05,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,73,image,Screen 3,zz7hbh,1,response,4,1499.399999999965,1482.7999999999884,1499.399999999965,1499.399999999965,1482.7999999999884,1499.399999999965,1,1499.399999999965,0,0,,Keyboard Response,Image,1,object-1907,image,271,fef52d08fa721202036106f66f1505ac.jpg,target,J,,filler,
77,1725476707310,04/09/2024 19:05:07,1725462307310,-4,04/09/2024 11:05:07,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,74,image,Screen 3,zz7hbh,1,response,4,2173.499999952328,2166.2000000000116,2173.499999952328,2173.499999952328,2166.2000000000116,2173.499999952328,1,2173.499999952328,0,0,,Keyboard Response,Image,1,object-1907,image,247,NegMidNonsoc_21.jpg,target,J,,filler,
78,1725476708866,04/09/2024 19:05:08,1725462308866,-4,04/09/2024 11:05:08,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,75,image,Screen 3,zz7hbh,1,response,3,1562.7999999523163,1549.2000000000116,1562.7999999523163,1562.7999999523163,1549.2000000000116,1562.7999999523163,1,1562.7999999523163,0,0,,Keyboard Response,Image,1,object-1907,image,87,6cb2b2a420aafa64f282ef22e112d0b2.jpg,target,F,,target,
79,1725476710310,04/09/2024 19:05:10,1725462310310,-4,04/09/2024 11:05:10,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,76,image,Screen 3,zz7hbh,1,response,5,1457.2999999999884,1450.0999999999767,1457.2999999999884,1457.2999999999884,1450.0999999999767,1457.2999999999884,1,1457.2999999999884,0,0,,Keyboard Response,Image,1,object-1907,image,1591,c9b37e0251acb3852cfa984af9422718.jpg,target,J,,filler,
80,1725476713054,04/09/2024 19:05:13,1725462313054,-4,04/09/2024 11:05:13,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,77,image,Screen 3,zz7hbh,1,response,5,2751.59999997617,2749.100000000006,2751.59999997617,2751.59999997617,2749.100000000006,2751.59999997617,1,2751.59999997617,0,0,,Keyboard Response,Image,1,object-1907,image,88,Landscapes_112_v.jpg,target,J,,filler,
81,1725476714420,04/09/2024 19:05:14,1725462314420,-4,04/09/2024 11:05:14,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,78,image,Screen 3,zz7hbh,1,response,5,1368.399999952322,1365.6000000000058,1368.399999952322,1368.399999952322,1365.6000000000058,1368.399999952322,1,1368.399999952322,0,0,,Keyboard Response,Image,1,object-1907,image,1911,06d26db007c559279f26819efcdd8c97.jpg,target,J,,filler,
82,1725476716160,04/09/2024 19:05:16,1725462316160,-4,04/09/2024 11:05:16,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,79,image,Screen 3,zz7hbh,1,response,2,1742.7999999523163,1732.7000000000116,1742.7999999523163,1742.7999999523163,1732.7000000000116,1742.7999999523163,1,1742.7999999523163,0,0,,Keyboard Response,Image,1,object-1907,image,359,ffb4a2224773cc9402115b14ee95ee01.jpg,target,F,,target,
83,1725476718229,04/09/2024 19:05:18,1725462318229,-4,04/09/2024 11:05:18,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,80,image,Screen 3,zz7hbh,1,response,5,2079.0999999523046,2066,2079.0999999523046,2079.0999999523046,2066,2079.0999999523046,1,2079.0999999523046,0,0,,Keyboard Response,Image,1,object-1907,image,112,6a428827436fae2f1dc16138cf69fbc3.jpg,target,J,,filler,
84,1725476719641,04/09/2024 19:05:19,1725462319641,-4,04/09/2024 11:05:19,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,81,image,Screen 3,zz7hbh,1,response,1,1425.2999999999884,1416.0999999999767,1425.2999999999884,1425.2999999999884,1416.0999999999767,1425.2999999999884,1,1425.2999999999884,0,0,,Keyboard Response,Image,1,object-1907,image,327,2301953e90a7e451f9113cb4ad3d4d78.jpg,target,F,,target,
85,1725476721861,04/09/2024 19:05:21,1725462321861,-4,04/09/2024 11:05:21,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,82,image,Screen 3,zz7hbh,1,response,1,2229.499999952328,2216,2229.499999952328,2229.499999952328,2216,2229.499999952328,1,2229.499999952328,0,0,,Keyboard Response,Image,1,object-1907,image,2311,Destruction 2.jpg,target,J,,filler,
86,1725476723206,04/09/2024 19:05:23,1725462323206,-4,04/09/2024 11:05:23,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,83,image,Screen 3,zz7hbh,1,response,1,1358.3000000238535,1349.5,1358.3000000238535,1358.3000000238535,1349.5,1358.3000000238535,1,1358.3000000238535,0,0,,Keyboard Response,Image,1,object-1907,image,2231,Grass 6.jpg,target,F,,target,
87,1725476725508,04/09/2024 19:05:25,1725462325508,-4,04/09/2024 11:05:25,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,84,image,Screen 3,zz7hbh,1,response,2,2310.7000000000116,2299.2000000000116,2310.7000000000116,2310.7000000000116,2299.2000000000116,2310.7000000000116,1,2310.7000000000116,0,0,,Keyboard Response,Image,1,object-1907,image,23,ffbf67b06880abe66cf01e4026e70732.jpg,target,F,,target,
88,1725476726961,04/09/2024 19:05:26,1725462326961,-4,04/09/2024 11:05:26,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,85,image,Screen 3,zz7hbh,1,response,5,1464.1999999284744,1449.5,1464.1999999284744,1464.1999999284744,1449.5,1464.1999999284744,1,1464.1999999284744,0,0,,Keyboard Response,Image,1,object-1907,image,2161,fe5e73a188c13e29c0d52cc4fd6f28e9.jpg,target,J,,filler,
89,1725476728249,04/09/2024 19:05:28,1725462328249,-4,04/09/2024 11:05:28,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,86,image,Screen 3,zz7hbh,1,response,5,1302.5,1299.6000000000058,1302.5,1302.5,1299.6000000000058,1302.5,1,1302.5,0,0,,Keyboard Response,Image,1,object-1907,image,319,Landscapes_070_h.jpg,target,F,,target,
90,1725476730282,04/09/2024 19:05:30,1725462330282,-4,04/09/2024 11:05:30,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,87,image,Screen 3,zz7hbh,1,response,5,2036.5999999284686,2033.1000000000058,2036.5999999284686,2036.5999999284686,2033.1000000000058,2036.5999999284686,1,2036.5999999284686,0,0,,Keyboard Response,Image,1,object-1907,image,312,Landscapes_058_h.jpg,target,J,,filler,
91,1725476731697,04/09/2024 19:05:31,1725462331697,-4,04/09/2024 11:05:31,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,88,image,Screen 3,zz7hbh,1,response,4,1418.4000000238302,1415.7999999999884,1418.4000000238302,1418.4000000238302,1415.7999999999884,1418.4000000238302,1,1418.4000000238302,0,0,,Keyboard Response,Image,1,object-1907,image,391,fc7354a0bbef269140ce76bff20aa450.jpg,target,J,,filler,
