Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
545,1725477106878,04/09/2024 19:11:46,1725455506878,-6,04/09/2024 07:11:46,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,91,image,Screen 1,l8m57c,1,continue,,4606.700000023819,4594.79999999993,4606.700000023819,4606.700000023819,4594.79999999993,4606.700000023819,1,4606.700000023819,0,0,,Click To Continue,Continue Button,7,object-69,image,135,3b28318716c8f229919610055035ba3e.jpg,target,,F,,target,
546,1725477106882,04/09/2024 19:11:46,1725455506882,-6,04/09/2024 07:11:46,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,91,image,Screen 1,l8m57c,1,response,,4610.700000023819,4594.79999999993,4610.700000023819,4610.700000023819,4594.79999999993,4610.700000023819,1,4610.700000023819,0,0,,Slider,Slider,4,object-51,image,135,3b28318716c8f229919610055035ba3e.jpg,target,,F,,target,
547,1725477106886,04/09/2024 19:11:46,1725455506886,-6,04/09/2024 07:11:46,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,91,image,Screen 2,7vpf45,2,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Slider,4,object-78,image,135,3b28318716c8f229919610055035ba3e.jpg,target,,F,,target,
548,1725477108225,04/09/2024 19:11:48,1725455508225,-6,04/09/2024 07:11:48,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,91,image,Screen 2,7vpf45,2,continue,,1358.200000006007,1348.5,1358.200000006007,1358.200000006007,1348.5,1358.200000006007,1,1358.200000006007,0,0,,Click To Continue,Continue Button,7,object-82,image,135,3b28318716c8f229919610055035ba3e.jpg,target,,F,,target,
549,1725477108225,04/09/2024 19:11:48,1725455508225,-6,04/09/2024 07:11:48,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,91,image,Screen 2,7vpf45,2,response,,1358.500000017928,1348.5,1358.500000017928,1358.500000017928,1348.5,1358.500000017928,1,1358.500000017928,0,0,,Slider,Slider,4,object-78,image,135,3b28318716c8f229919610055035ba3e.jpg,target,,F,,target,
550,1725477108233,04/09/2024 19:11:48,1725455508233,-6,04/09/2024 07:11:48,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,92,image,Screen 1,l8m57c,1,info,,16.599999999976717,0,16.599999999976717,16.599999999976717,0,16.599999999976717,1,16.599999999976717,0,0,,Slider,Slider,4,object-51,image,399,Landscapes_011_h.jpg,target,,F,,target,
551,1725477111542,04/09/2024 19:11:51,1725455511542,-6,04/09/2024 07:11:51,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,92,image,Screen 1,l8m57c,1,continue,,3327.1000000119675,3313.100000000093,3327.1000000119675,3327.1000000119675,3313.100000000093,3327.1000000119675,1,3327.1000000119675,0,0,,Click To Continue,Continue Button,7,object-69,image,399,Landscapes_011_h.jpg,target,,F,,target,
552,1725477111542,04/09/2024 19:11:51,1725455511542,-6,04/09/2024 07:11:51,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,92,image,Screen 1,l8m57c,1,response,1,1581.6000000000931,3313.100000000093,3327.3000000000466,1581.6000000000931,3313.100000000093,3327.3000000000466,1,1581.6000000000931,1745.6999999999534,0,,Slider,Slider,4,object-51,image,399,Landscapes_011_h.jpg,target,,F,,target,
553,1725477111544,04/09/2024 19:11:51,1725455511544,-6,04/09/2024 07:11:51,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,92,image,Screen 2,7vpf45,2,info,,16.400000017834827,0,16.400000017834827,16.400000017834827,0,16.400000017834827,1,16.400000017834827,0,0,,Slider,Slider,4,object-78,image,399,Landscapes_011_h.jpg,target,,F,,target,
554,1725477114260,04/09/2024 19:11:54,1725455514260,-6,04/09/2024 07:11:54,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,92,image,Screen 2,7vpf45,2,continue,,2731.6999999999534,2730.0999999999767,2731.6999999999534,2731.6999999999534,2730.0999999999767,2731.6999999999534,1,2731.6999999999534,0,0,,Click To Continue,Continue Button,7,object-82,image,399,Landscapes_011_h.jpg,target,,F,,target,
555,1725477114260,04/09/2024 19:11:54,1725455514260,-6,04/09/2024 07:11:54,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,92,image,Screen 2,7vpf45,2,response,2,1132,2730.0999999999767,2732.0000000118744,1132,2730.0999999999767,2732.0000000118744,1,1132,1600.0000000118744,0,,Slider,Slider,4,object-78,image,399,Landscapes_011_h.jpg,target,,F,,target,
556,1725477114268,04/09/2024 19:11:54,1725455514268,-6,04/09/2024 07:11:54,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,93,image,Screen 1,l8m57c,1,info,,9.500000005937181,0,9.500000005937181,9.500000005937181,0,9.500000005937181,1,9.500000005937181,0,0,,Slider,Slider,4,object-51,image,399,Solar panel 1.jpg,target,,J,,filler,
557,1725477116330,04/09/2024 19:11:56,1725455516330,-6,04/09/2024 07:11:56,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,93,image,Screen 1,l8m57c,1,continue,,2072.000000005937,2064.5999999999767,2072.000000005937,2072.000000005937,2064.5999999999767,2072.000000005937,1,2072.000000005937,0,0,,Click To Continue,Continue Button,7,object-69,image,399,Solar panel 1.jpg,target,,J,,filler,
558,1725477116330,04/09/2024 19:11:56,1725455516330,-6,04/09/2024 07:11:56,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,93,image,Screen 1,l8m57c,1,response,,2072.4000000118976,2064.5999999999767,2072.4000000118976,2072.4000000118976,2064.5999999999767,2072.4000000118976,1,2072.4000000118976,0,0,,Slider,Slider,4,object-51,image,399,Solar panel 1.jpg,target,,J,,filler,
559,1725477116334,04/09/2024 19:11:56,1725455516334,-6,04/09/2024 07:11:56,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,93,image,Screen 2,7vpf45,2,info,,11,0,11,11,0,11,1,11,0,0,,Slider,Slider,4,object-78,image,399,Solar panel 1.jpg,target,,J,,filler,
560,1725477119908,04/09/2024 19:11:59,1725455519908,-6,04/09/2024 07:11:59,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,93,image,Screen 2,7vpf45,2,continue,,3585.5,3579.5999999999767,3585.5,3585.5,3579.5999999999767,3585.5,1,3585.5,0,0,,Click To Continue,Continue Button,7,object-82,image,399,Solar panel 1.jpg,target,,J,,filler,
561,1725477119912,04/09/2024 19:11:59,1725455519912,-6,04/09/2024 07:11:59,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,93,image,Screen 2,7vpf45,2,response,4,2364.0999999999767,3579.5999999999767,3589.4000000059605,2364.0999999999767,3579.5999999999767,3589.4000000059605,1,2364.0999999999767,1225.3000000059837,0,,Slider,Slider,4,object-78,image,399,Solar panel 1.jpg,target,,J,,filler,
562,1725477119920,04/09/2024 19:11:59,1725455519920,-6,04/09/2024 07:11:59,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,94,image,Screen 1,l8m57c,1,info,,16.900000000023283,0,16.900000000023283,16.900000000023283,0,16.900000000023283,1,16.900000000023283,0,0,,Slider,Slider,4,object-51,image,55,7096db64fae6464d83aba73b658251b8.jpg,target,,J,,filler,
563,1725477123035,04/09/2024 19:12:03,1725455523035,-6,04/09/2024 07:12:03,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,94,image,Screen 1,l8m57c,1,continue,,3132.6000000179047,3129.5999999999767,3132.6000000179047,3132.6000000179047,3129.5999999999767,3132.6000000179047,1,3132.6000000179047,0,0,,Click To Continue,Continue Button,7,object-69,image,55,7096db64fae6464d83aba73b658251b8.jpg,target,,J,,filler,
564,1725477123036,04/09/2024 19:12:03,1725455523036,-6,04/09/2024 07:12:03,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,94,image,Screen 1,l8m57c,1,response,7,2213.9000000000233,3129.5999999999767,3133.1000000179047,2213.9000000000233,3129.5999999999767,3133.1000000179047,1,2213.9000000000233,919.2000000178814,0,,Slider,Slider,4,object-51,image,55,7096db64fae6464d83aba73b658251b8.jpg,target,,J,,filler,
565,1725477123039,04/09/2024 19:12:03,1725455523039,-6,04/09/2024 07:12:03,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,94,image,Screen 2,7vpf45,2,info,,6.900000023888424,0,6.900000023888424,6.900000023888424,0,6.900000023888424,1,6.900000023888424,0,0,,Slider,Slider,4,object-78,image,55,7096db64fae6464d83aba73b658251b8.jpg,target,,J,,filler,
566,1725477124641,04/09/2024 19:12:04,1725455524641,-6,04/09/2024 07:12:04,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,94,image,Screen 2,7vpf45,2,continue,,1609.3000000000466,1598.5,1609.3000000000466,1609.3000000000466,1598.5,1609.3000000000466,1,1609.3000000000466,0,0,,Click To Continue,Continue Button,7,object-82,image,55,7096db64fae6464d83aba73b658251b8.jpg,target,,J,,filler,
567,1725477124642,04/09/2024 19:12:04,1725455524642,-6,04/09/2024 07:12:04,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,94,image,Screen 2,7vpf45,2,response,,1609.6000000119675,1598.5,1609.6000000119675,1609.6000000119675,1598.5,1609.6000000119675,1,1609.6000000119675,0,0,,Slider,Slider,4,object-78,image,55,7096db64fae6464d83aba73b658251b8.jpg,target,,J,,filler,
568,1725477124649,04/09/2024 19:12:04,1725455524649,-6,04/09/2024 07:12:04,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,95,image,Screen 1,l8m57c,1,info,,16.79999999993015,0,16.79999999993015,16.79999999993015,0,16.79999999993015,1,16.79999999993015,0,0,,Slider,Slider,4,object-51,image,359,ffb4a2224773cc9402115b14ee95ee01.jpg,target,,F,,target,
569,1725477127512,04/09/2024 19:12:07,1725455527512,-6,04/09/2024 07:12:07,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,95,image,Screen 1,l8m57c,1,continue,,2881.3000000000466,2880,2881.3000000000466,2881.3000000000466,2880,2881.3000000000466,1,2881.3000000000466,0,0,,Click To Continue,Continue Button,7,object-69,image,359,ffb4a2224773cc9402115b14ee95ee01.jpg,target,,F,,target,
570,1725477127512,04/09/2024 19:12:07,1725455527512,-6,04/09/2024 07:12:07,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,95,image,Screen 1,l8m57c,1,response,,2881.500000017928,2880,2881.500000017928,2881.500000017928,2880,2881.500000017928,1,2881.500000017928,0,0,,Slider,Slider,4,object-51,image,359,ffb4a2224773cc9402115b14ee95ee01.jpg,target,,F,,target,
571,1725477127515,04/09/2024 19:12:07,1725455527515,-6,04/09/2024 07:12:07,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,95,image,Screen 2,7vpf45,2,info,,4.300000000046566,0,4.300000000046566,4.300000000046566,0,4.300000000046566,1,4.300000000046566,0,0,,Slider,Slider,4,object-78,image,359,ffb4a2224773cc9402115b14ee95ee01.jpg,target,,F,,target,
572,1725477131959,04/09/2024 19:12:11,1725455531959,-6,04/09/2024 07:12:11,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,95,image,Screen 2,7vpf45,2,continue,,4448.800000000047,4445.100000000093,4448.800000000047,4448.800000000047,4445.100000000093,4448.800000000047,1,4448.800000000047,0,0,,Click To Continue,Continue Button,7,object-82,image,359,ffb4a2224773cc9402115b14ee95ee01.jpg,target,,F,,target,
573,1725477131963,04/09/2024 19:12:11,1725455531963,-6,04/09/2024 07:12:11,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,95,image,Screen 2,7vpf45,2,response,4,3562.8000000000466,4445.100000000093,4452.1000000119675,3562.8000000000466,4445.100000000093,4452.1000000119675,1,3562.8000000000466,889.3000000119209,0,,Slider,Slider,4,object-78,image,359,ffb4a2224773cc9402115b14ee95ee01.jpg,target,,F,,target,
574,1725477131972,04/09/2024 19:12:11,1725455531972,-6,04/09/2024 07:12:11,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,96,image,Screen 1,l8m57c,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Slider,4,object-51,image,351,9429c67f6cd1ee28595e7f303408801b.jpg,target,,J,,filler,
575,1725477136435,04/09/2024 19:12:16,1725455536435,-6,04/09/2024 07:12:16,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,96,image,Screen 1,l8m57c,1,continue,,4478.399999999907,4461.899999999907,4478.399999999907,4478.399999999907,4461.899999999907,4478.399999999907,1,4478.399999999907,0,0,,Click To Continue,Continue Button,7,object-69,image,351,9429c67f6cd1ee28595e7f303408801b.jpg,target,,J,,filler,
576,1725477136435,04/09/2024 19:12:16,1725455536435,-6,04/09/2024 07:12:16,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,96,image,Screen 1,l8m57c,1,response,7,3529.399999999907,4461.899999999907,4478.399999999907,3529.399999999907,4461.899999999907,4478.399999999907,1,3529.399999999907,949,0,,Slider,Slider,4,object-51,image,351,9429c67f6cd1ee28595e7f303408801b.jpg,target,,J,,filler,
577,1725477136438,04/09/2024 19:12:16,1725455536438,-6,04/09/2024 07:12:16,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,96,image,Screen 2,7vpf45,2,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Slider,4,object-78,image,351,9429c67f6cd1ee28595e7f303408801b.jpg,target,,J,,filler,
578,1725477137833,04/09/2024 19:12:17,1725455537833,-6,04/09/2024 07:12:17,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,96,image,Screen 2,7vpf45,2,continue,,1415.5000000001164,1398.6000000000931,1415.5000000001164,1415.5000000001164,1398.6000000000931,1415.5000000001164,1,1415.5000000001164,0,0,,Click To Continue,Continue Button,7,object-82,image,351,9429c67f6cd1ee28595e7f303408801b.jpg,target,,J,,filler,
579,1725477137834,04/09/2024 19:12:17,1725455537834,-6,04/09/2024 07:12:17,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,96,image,Screen 2,7vpf45,2,response,,1415.5000000001164,1398.6000000000931,1415.5000000001164,1415.5000000001164,1398.6000000000931,1415.5000000001164,1,1415.5000000001164,0,0,,Slider,Slider,4,object-78,image,351,9429c67f6cd1ee28595e7f303408801b.jpg,target,,J,,filler,
580,1725477137837,04/09/2024 19:12:17,1725455537837,-6,04/09/2024 07:12:17,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,97,image,Screen 1,l8m57c,1,info,,16.900000000023283,0,16.900000000023283,16.900000000023283,0,16.900000000023283,1,16.900000000023283,0,0,,Slider,Slider,4,object-51,image,143,2a3c588170a6bf80d052d1c017bbf1f4.jpg,target,,F,,target,
581,1725477142720,04/09/2024 19:12:22,1725455542720,-6,04/09/2024 07:12:22,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,97,image,Screen 1,l8m57c,1,continue,,4903.400000017835,4894.29999999993,4903.400000017835,4903.400000017835,4894.29999999993,4903.400000017835,1,4903.400000017835,0,0,,Click To Continue,Continue Button,7,object-69,image,143,2a3c588170a6bf80d052d1c017bbf1f4.jpg,target,,F,,target,
582,1725477142722,04/09/2024 19:12:22,1725455542722,-6,04/09/2024 07:12:22,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,97,image,Screen 1,l8m57c,1,response,3,3529.5,4894.29999999993,4905.800000023795,3529.5,4894.29999999993,4905.800000023795,1,3529.5,1376.3000000237953,0,,Slider,Slider,4,object-51,image,143,2a3c588170a6bf80d052d1c017bbf1f4.jpg,target,,F,,target,
583,1725477142725,04/09/2024 19:12:22,1725455542725,-6,04/09/2024 07:12:22,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,97,image,Screen 2,7vpf45,2,info,,14.500000023865141,0,14.500000023865141,14.500000023865141,0,14.500000023865141,1,14.500000023865141,0,0,,Slider,Slider,4,object-78,image,143,2a3c588170a6bf80d052d1c017bbf1f4.jpg,target,,F,,target,
