Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: ,Spreadsheet: randomise,Manipulation: Spreadsheet
890,1728501684726,09/10/2024 19:21:24,1728487284726,-4,09/10/2024 11:21:24,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),308,image,Screen 4,4bf4ft,1,response,F,936.1999999880791,932.9000000000233,936.1999999880791,936.1999999880791,932.9000000000233,936.1999999880791,0,936.1999999880791,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,NegMidNonsoc_19.jpg,,1,
891,1728501684789,09/10/2024 19:21:24,1728487284789,-4,09/10/2024 11:21:24,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),308,image,Screen 4,4bf4ft,1,timedOut,,999.8000000119209,999.4000000000233,999.8000000119209,999.8000000119209,999.4000000000233,999.8000000119209,0,999.8000000119209,0,0,,Time Limit,screen,0,screen,image,,filler,J,NegMidNonsoc_19.jpg,,1,
892,1728501685190,09/10/2024 19:21:25,1728487285190,-4,09/10/2024 11:21:25,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),308,image,Screen 5,nseref,2,continue,,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,1,399.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,NegMidNonsoc_19.jpg,,1,
893,1728501686057,09/10/2024 19:21:26,1728487286057,-4,09/10/2024 11:21:26,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),309,image,Screen 4,4bf4ft,1,response,F,866.4000000000233,849.7000000000116,866.4000000000233,866.4000000000233,849.7000000000116,866.4000000000233,0,866.4000000000233,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,1fbe50e9fbfb4cd25adb8887c3a48e67.jpg,,1,
894,1728501686188,09/10/2024 19:21:26,1728487286188,-4,09/10/2024 11:21:26,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),309,image,Screen 4,4bf4ft,1,timedOut,,999.7999999999884,999.5999999999767,999.7999999999884,999.7999999999884,999.5999999999767,999.7999999999884,0,999.7999999999884,0,0,,Time Limit,screen,0,screen,image,,filler,J,1fbe50e9fbfb4cd25adb8887c3a48e67.jpg,,1,
895,1728501686588,09/10/2024 19:21:26,1728487286588,-4,09/10/2024 11:21:26,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),309,image,Screen 5,nseref,2,continue,,399.70000000001164,399.70000000001164,399.70000000001164,399.70000000001164,399.70000000001164,399.70000000001164,1,399.70000000001164,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,1fbe50e9fbfb4cd25adb8887c3a48e67.jpg,,1,
896,1728501687507,09/10/2024 19:21:27,1728487287507,-4,09/10/2024 11:21:27,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),310,image,Screen 4,4bf4ft,1,response,F,916.4000000000233,899.7000000000116,916.4000000000233,916.4000000000233,899.7000000000116,916.4000000000233,0,916.4000000000233,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,1f13b2825be0ba034d5aa84a1f6a3db5.jpg,,1,
897,1728501687588,09/10/2024 19:21:27,1728487287588,-4,09/10/2024 11:21:27,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),310,image,Screen 4,4bf4ft,1,timedOut,,999.9000000059605,999.7000000000116,999.9000000059605,999.9000000059605,999.7000000000116,999.9000000059605,0,999.9000000059605,0,0,,Time Limit,screen,0,screen,image,,filler,J,1f13b2825be0ba034d5aa84a1f6a3db5.jpg,,1,
898,1728501687987,09/10/2024 19:21:27,1728487287987,-4,09/10/2024 11:21:27,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),310,image,Screen 5,nseref,2,continue,,399.70000000001164,399.70000000001164,399.70000000001164,399.70000000001164,399.70000000001164,399.70000000001164,1,399.70000000001164,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,1f13b2825be0ba034d5aa84a1f6a3db5.jpg,,1,
899,1728501688841,09/10/2024 19:21:28,1728487288841,-4,09/10/2024 11:21:28,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),311,image,Screen 4,4bf4ft,1,response,F,853.4000000118976,849.5999999999767,853.4000000118976,853.4000000118976,849.5999999999767,853.4000000118976,0,853.4000000118976,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,7b7716dd83025d452ac39950d6a188a5.jpg,,1,
900,1728501688987,09/10/2024 19:21:28,1728487288987,-4,09/10/2024 11:21:28,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),311,image,Screen 4,4bf4ft,1,timedOut,,999.6999999940163,999.5,999.6999999940163,999.6999999940163,999.5,999.6999999940163,0,999.6999999940163,0,0,,Time Limit,screen,0,screen,image,,filler,J,7b7716dd83025d452ac39950d6a188a5.jpg,,1,
901,1728501689387,09/10/2024 19:21:29,1728487289387,-4,09/10/2024 11:21:29,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),311,image,Screen 5,nseref,2,continue,,399.8999999999651,399.8999999999651,399.8999999999651,399.8999999999651,399.8999999999651,399.8999999999651,1,399.8999999999651,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,7b7716dd83025d452ac39950d6a188a5.jpg,,1,
902,1728501690293,09/10/2024 19:21:30,1728487290293,-4,09/10/2024 11:21:30,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),312,image,Screen 4,4bf4ft,1,response,F,906.3999999880907,899.5,906.3999999880907,906.3999999880907,899.5,906.3999999880907,0,906.3999999880907,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,window,J,Landscapes_130_h.jpg,,2,
903,1728501690387,09/10/2024 19:21:30,1728487290387,-4,09/10/2024 11:21:30,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),312,image,Screen 4,4bf4ft,1,timedOut,,999.8999999880907,999.4000000000233,999.8999999880907,999.8999999880907,999.4000000000233,999.8999999880907,0,999.8999999880907,0,0,,Time Limit,screen,0,screen,image,,window,J,Landscapes_130_h.jpg,,2,
904,1728501690786,09/10/2024 19:21:30,1728487290786,-4,09/10/2024 11:21:30,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),312,image,Screen 5,nseref,2,continue,,399.70000000001164,399.70000000001164,399.70000000001164,399.70000000001164,399.70000000001164,399.70000000001164,1,399.70000000001164,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,Landscapes_130_h.jpg,,2,
905,1728501691755,09/10/2024 19:21:31,1728487291755,-4,09/10/2024 11:21:31,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),313,image,Screen 4,4bf4ft,1,response,F,969.7999999880558,966.2999999999884,969.7999999880558,969.7999999880558,966.2999999999884,969.7999999880558,0,969.7999999880558,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,window,J,4c18e4824a044715f6b0a9dee928188c.jpg,,2,
906,1728501691786,09/10/2024 19:21:31,1728487291786,-4,09/10/2024 11:21:31,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),313,image,Screen 4,4bf4ft,1,timedOut,,999.9000000118976,999.6999999999534,999.9000000118976,999.9000000118976,999.6999999999534,999.9000000118976,0,999.9000000118976,0,0,,Time Limit,screen,0,screen,image,,window,J,4c18e4824a044715f6b0a9dee928188c.jpg,,2,
907,1728501692185,09/10/2024 19:21:32,1728487292185,-4,09/10/2024 11:21:32,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),313,image,Screen 5,nseref,2,continue,,399.80000000004657,399.80000000004657,399.80000000004657,399.80000000004657,399.80000000004657,399.80000000004657,1,399.80000000004657,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,4c18e4824a044715f6b0a9dee928188c.jpg,,2,
908,1728501693116,09/10/2024 19:21:33,1728487293116,-4,09/10/2024 11:21:33,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),314,image,Screen 4,4bf4ft,1,response,F,931.2999999880558,916.1999999999534,931.2999999880558,931.2999999880558,916.1999999999534,931.2999999880558,0,931.2999999880558,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,window,J,Landscapes_080_h.jpg,,2,
909,1728501693185,09/10/2024 19:21:33,1728487293185,-4,09/10/2024 11:21:33,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),314,image,Screen 4,4bf4ft,1,timedOut,,1000.0000000059372,999.5,1000.0000000059372,1000.0000000059372,999.5,1000.0000000059372,0,1000.0000000059372,0,0,,Time Limit,screen,0,screen,image,,window,J,Landscapes_080_h.jpg,,2,
910,1728501693584,09/10/2024 19:21:33,1728487293584,-4,09/10/2024 11:21:33,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),314,image,Screen 5,nseref,2,continue,,399.69999999995343,399.69999999995343,399.69999999995343,399.69999999995343,399.69999999995343,399.69999999995343,1,399.69999999995343,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,Landscapes_080_h.jpg,,2,
911,1728501694415,09/10/2024 19:21:34,1728487294415,-4,09/10/2024 11:21:34,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),315,image,Screen 4,4bf4ft,1,response,F,830.5999999881024,816.4000000000233,830.5999999881024,830.5999999881024,816.4000000000233,830.5999999881024,0,830.5999999881024,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,target,J,Destruction 2.jpg,,,
912,1728501694584,09/10/2024 19:21:34,1728487294584,-4,09/10/2024 11:21:34,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),315,image,Screen 4,4bf4ft,1,timedOut,,999.8000000059837,999.5,999.8000000059837,999.8000000059837,999.5,999.8000000059837,0,999.8000000059837,0,0,,Time Limit,screen,0,screen,image,,target,J,Destruction 2.jpg,,,
913,1728501694985,09/10/2024 19:21:34,1728487294985,-4,09/10/2024 11:21:34,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),315,image,Screen 5,nseref,2,continue,,399.70000000006985,399.70000000006985,399.70000000006985,399.70000000006985,399.70000000006985,399.70000000006985,1,399.70000000006985,0,0,,Fixation Timing,Fixation,1,object-45,image,,target,J,Destruction 2.jpg,,,
914,1728501695984,09/10/2024 19:21:35,1728487295984,-4,09/10/2024 11:21:35,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),316,image,Screen 4,4bf4ft,1,timedOut,,1000.0000000118744,999.6999999999534,1000.0000000118744,1000.0000000118744,999.6999999999534,1000.0000000118744,0,1000.0000000118744,0,0,,Time Limit,screen,0,screen,image,,target,F,Destruction 2.jpg,,,
915,1728501696383,09/10/2024 19:21:36,1728487296383,-4,09/10/2024 11:21:36,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),316,image,Screen 5,nseref,2,continue,,399.80000000004657,399.80000000004657,399.80000000004657,399.80000000004657,399.80000000004657,399.80000000004657,1,399.80000000004657,0,0,,Fixation Timing,Fixation,1,object-45,image,,target,F,Destruction 2.jpg,,,
916,1728501697226,09/10/2024 19:21:37,1728487297226,-4,09/10/2024 11:21:37,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),317,image,Screen 4,4bf4ft,1,response,F,843.3999999880325,833,843.3999999880325,843.3999999880325,833,843.3999999880325,0,843.3999999880325,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,Landscapes_053_h.jpg,,1,
917,1728501697383,09/10/2024 19:21:37,1728487297383,-4,09/10/2024 11:21:37,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),317,image,Screen 4,4bf4ft,1,timedOut,,999.8999999880325,999.5,999.8999999880325,999.8999999880325,999.5,999.8999999880325,0,999.8999999880325,0,0,,Time Limit,screen,0,screen,image,,filler,J,Landscapes_053_h.jpg,,1,
918,1728501697782,09/10/2024 19:21:37,1728487297782,-4,09/10/2024 11:21:37,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),317,image,Screen 5,nseref,2,continue,,399.69999999995343,399.69999999995343,399.69999999995343,399.69999999995343,399.69999999995343,399.69999999995343,1,399.69999999995343,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,Landscapes_053_h.jpg,,1,
919,1728501698750,09/10/2024 19:21:38,1728487298750,-4,09/10/2024 11:21:38,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),318,image,Screen 4,4bf4ft,1,response,F,966.0999999999767,949.5,966.0999999999767,966.0999999999767,949.5,966.0999999999767,0,966.0999999999767,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,2f5b09056f0bdfb476f76b191d07fa5d.jpg,,1,
920,1728501698782,09/10/2024 19:21:38,1728487298782,-4,09/10/2024 11:21:38,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),318,image,Screen 4,4bf4ft,1,timedOut,,999.8000000119209,999.4000000000233,999.8000000119209,999.8000000119209,999.4000000000233,999.8000000119209,0,999.8000000119209,0,0,,Time Limit,screen,0,screen,image,,filler,J,2f5b09056f0bdfb476f76b191d07fa5d.jpg,,1,
921,1728501699181,09/10/2024 19:21:39,1728487299181,-4,09/10/2024 11:21:39,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),318,image,Screen 5,nseref,2,continue,,399.9000000000233,399.9000000000233,399.9000000000233,399.9000000000233,399.9000000000233,399.9000000000233,1,399.9000000000233,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,2f5b09056f0bdfb476f76b191d07fa5d.jpg,,1,
922,1728501700067,09/10/2024 19:21:40,1728487300067,-4,09/10/2024 11:21:40,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),319,image,Screen 4,4bf4ft,1,response,F,882.9999999998836,866.2999999999302,882.9999999998836,882.9999999998836,866.2999999999302,882.9999999998836,0,882.9999999998836,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,Dirt 2.jpg,,1,
923,1728501700181,09/10/2024 19:21:40,1728487300181,-4,09/10/2024 11:21:40,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),319,image,Screen 4,4bf4ft,1,timedOut,,999.799999993993,999.5999999999767,999.799999993993,999.799999993993,999.5999999999767,999.799999993993,0,999.799999993993,0,0,,Time Limit,screen,0,screen,image,,filler,J,Dirt 2.jpg,,1,
924,1728501700581,09/10/2024 19:21:40,1728487300581,-4,09/10/2024 11:21:40,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),319,image,Screen 5,nseref,2,continue,,399.79999999993015,399.79999999993015,399.79999999993015,399.79999999993015,399.79999999993015,399.79999999993015,1,399.79999999993015,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,Dirt 2.jpg,,1,
925,1728501701511,09/10/2024 19:21:41,1728487301511,-4,09/10/2024 11:21:41,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),320,image,Screen 4,4bf4ft,1,response,F,929.8000000000466,916.3000000000466,929.8000000000466,929.8000000000466,916.3000000000466,929.8000000000466,0,929.8000000000466,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,7343e3dc0a765f0152c87b9cea4d9743.jpg,,1,
926,1728501701582,09/10/2024 19:21:41,1728487301582,-4,09/10/2024 11:21:41,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),320,image,Screen 4,4bf4ft,1,timedOut,,1000.1000000119675,999.5,1000.1000000119675,1000.1000000119675,999.5,1000.1000000119675,0,1000.1000000119675,0,0,,Time Limit,screen,0,screen,image,,filler,J,7343e3dc0a765f0152c87b9cea4d9743.jpg,,1,
927,1728501701980,09/10/2024 19:21:41,1728487301980,-4,09/10/2024 11:21:41,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),320,image,Screen 5,nseref,2,continue,,399.9000000000233,399.9000000000233,399.9000000000233,399.9000000000233,399.9000000000233,399.9000000000233,1,399.9000000000233,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,7343e3dc0a765f0152c87b9cea4d9743.jpg,,1,
