Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Manipulation: undefined
2,1738311908236,31/01/2025 08:25:08,1738290308236,-6,30/01/2025 20:25:08,153647,21,task-efz1,,42924502,BLIND,12511210,,complete,,679c83de29ad80f5c95df2ca,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,704861.2999999999,704844.7,704861.2999999999,704861.2999999999,704844.7,704861.2999999999,1,704861.2999999999,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738311908240,31/01/2025 08:25:08,1738290308240,-6,30/01/2025 20:25:08,153647,21,task-efz1,,42924502,BLIND,12511210,,complete,,679c83de29ad80f5c95df2ca,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,704821,,,,0,,,,,,,,,,,
1,1738311570951,31/01/2025 08:19:30,1738282770951,-8,30/01/2025 16:19:30,153647,21,task-efz1,,42924570,BLIND,12511236,,complete,,679c82f5eb293ea47aa4cd4e,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,0,Study Welcome,11,Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738311572101,31/01/2025 08:19:32,1738282772101,-8,30/01/2025 16:19:32,153647,21,task-efz1,,42924570,BLIND,12511236,,complete,,679c82f5eb293ea47aa4cd4e,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,0,Study Welcome,11,Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,1169.485999999628,1165.6859999999997,1169.485999999628,1169.485999999628,1165.6859999999997,1169.485999999628,1,1169.485999999628,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738311572103,31/01/2025 08:19:32,1738282772103,-8,30/01/2025 16:19:32,153647,21,task-efz1,,42924570,BLIND,12511236,,complete,,679c82f5eb293ea47aa4cd4e,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,0,Study Welcome,11,Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,1128,,,,0,,,,,,,,,,,
1,1738313698860,31/01/2025 08:54:58,1738292098860,-6,30/01/2025 20:54:58,153647,21,task-efz1,,42925217,BLIND,12511353,,complete,,679c8fa254ddd605adb022f1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Study Welcome,11,Accurate,1,Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738313703935,31/01/2025 08:55:03,1738292103935,-6,30/01/2025 20:55:03,153647,21,task-efz1,,42925217,BLIND,12511353,,complete,,679c8fa254ddd605adb022f1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Study Welcome,11,Accurate,1,Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,5133.200000000001,5116.6,5133.200000000001,5133.200000000001,5116.6,5133.200000000001,1,5133.200000000001,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738313703945,31/01/2025 08:55:03,1738292103945,-6,30/01/2025 20:55:03,153647,21,task-efz1,,42925217,BLIND,12511353,,complete,,679c8fa254ddd605adb022f1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Study Welcome,11,Accurate,1,Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,5033,,,,0,,,,,,,,,,,
1,1738313761108,31/01/2025 08:56:01,1738284961108,-8,30/01/2025 16:56:01,153647,21,task-efz1,,42925234,BLIND,12511357,,complete,,679c8f1a33adaafedda4ce92,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738313762235,31/01/2025 08:56:02,1738284962235,-8,30/01/2025 16:56:02,153647,21,task-efz1,,42925234,BLIND,12511357,,complete,,679c8f1a33adaafedda4ce92,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,1161.900000000558,1148.8999999999996,1161.900000000558,1161.900000000558,1148.8999999999996,1161.900000000558,1,1161.900000000558,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738313762240,31/01/2025 08:56:02,1738284962240,-8,30/01/2025 16:56:02,153647,21,task-efz1,,42925234,BLIND,12511357,,complete,,679c8f1a33adaafedda4ce92,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,1086,,,,0,,,,,,,,,,,
1,1738313931342,31/01/2025 08:58:51,1738292331342,-6,30/01/2025 20:58:51,153647,21,task-efz1,,42925305,BLIND,12511368,,complete,,679c902ab278a587834ef26c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Inaccurate~Accurate,1,Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738313948097,31/01/2025 08:59:08,1738292348097,-6,30/01/2025 20:59:08,153647,21,task-efz1,,42925305,BLIND,12511368,,complete,,679c902ab278a587834ef26c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Inaccurate~Accurate,1,Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,16798.688000000006,16782.088000000003,16798.688000000006,16798.688000000006,16782.088000000003,16798.688000000006,1,16798.688000000006,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738313948103,31/01/2025 08:59:08,1738292348103,-6,30/01/2025 20:59:08,153647,21,task-efz1,,42925305,BLIND,12511368,,complete,,679c902ab278a587834ef26c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Inaccurate~Accurate,1,Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,16700,,,,0,,,,,,,,,,,
1,1738314675888,31/01/2025 09:11:15,1738293075888,-6,30/01/2025 21:11:15,153647,21,task-efz1,,42925752,BLIND,12511447,,complete,,679c8a56a51268dc2a99258b,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738314705607,31/01/2025 09:11:45,1738293105607,-6,30/01/2025 21:11:45,153647,21,task-efz1,,42925752,BLIND,12511447,,complete,,679c8a56a51268dc2a99258b,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,29746.500000095366,29730.9,29746.500000095366,29746.500000095366,29730.9,29746.500000095366,1,29746.500000095366,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738314705613,31/01/2025 09:11:45,1738293105613,-6,30/01/2025 21:11:45,153647,21,task-efz1,,42925752,BLIND,12511447,,complete,,679c8a56a51268dc2a99258b,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,29692,,,,0,,,,,,,,,,,
1,1738315244259,31/01/2025 09:20:44,1738293644259,-6,30/01/2025 21:20:44,153647,21,task-efz1,,42926094,BLIND,12511502,,complete,,679c95a54bc270cfaaacec9b,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x607,,,0,Study Welcome,11,Accurate,1,Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738315262753,31/01/2025 09:21:02,1738293662753,-6,30/01/2025 21:21:02,153647,21,task-efz1,,42926094,BLIND,12511502,,complete,,679c95a54bc270cfaaacec9b,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x607,,,0,Study Welcome,11,Accurate,1,Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,18524.362000143054,18513.662000000004,18524.362000143054,18524.362000143054,18513.662000000004,18524.362000143054,1,18524.362000143054,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738315262773,31/01/2025 09:21:02,1738293662773,-6,30/01/2025 21:21:02,153647,21,task-efz1,,42926094,BLIND,12511502,,complete,,679c95a54bc270cfaaacec9b,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x607,,,0,Study Welcome,11,Accurate,1,Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,18471,,,,0,,,,,,,,,,,
1,1738315266550,31/01/2025 09:21:06,1738293666550,-6,30/01/2025 21:21:06,153647,21,task-efz1,,42926107,BLIND,12511508,,complete,,679c833611ede9385038e7d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2134x1200,2134x1031,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738315276869,31/01/2025 09:21:16,1738293676869,-6,30/01/2025 21:21:16,153647,21,task-efz1,,42926107,BLIND,12511508,,complete,,679c833611ede9385038e7d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2134x1200,2134x1031,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,10371.69999999404,10362.800000000001,10371.69999999404,10371.69999999404,10362.800000000001,10371.69999999404,1,10371.69999999404,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738315276880,31/01/2025 09:21:16,1738293676880,-6,30/01/2025 21:21:16,153647,21,task-efz1,,42926107,BLIND,12511508,,complete,,679c833611ede9385038e7d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2134x1200,2134x1031,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,10239,,,,0,,,,,,,,,,,
1,1738316792102,31/01/2025 09:46:32,1738295192102,-6,30/01/2025 21:46:32,153647,21,task-efz1,,42926776,BLIND,12511675,,complete,,679c9b6898d39361abfca733,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,1,Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738317006561,31/01/2025 09:50:06,1738295406561,-6,30/01/2025 21:50:06,153647,21,task-efz1,,42926776,BLIND,12511675,,complete,,679c9b6898d39361abfca733,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,1,Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,214487.20000000298,214474,214487.20000000298,214487.20000000298,214474,214487.20000000298,1,214487.20000000298,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738317006569,31/01/2025 09:50:06,1738295406569,-6,30/01/2025 21:50:06,153647,21,task-efz1,,42926776,BLIND,12511675,,complete,,679c9b6898d39361abfca733,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,1,Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,214437,,,,0,,,,,,,,,,,
1,1738316996607,31/01/2025 09:49:56,1738288196607,-8,30/01/2025 17:49:56,153647,21,task-efz1,,42926888,BLIND,12511705,,complete,,679c9c68770016f434fcdb10,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x925,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738317040234,31/01/2025 09:50:40,1738288240234,-8,30/01/2025 17:50:40,153647,21,task-efz1,,42926888,BLIND,12511705,,complete,,679c9c68770016f434fcdb10,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x925,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,43646.761999999995,43629.962,43646.761999999995,43646.761999999995,43629.962,43646.761999999995,1,43646.761999999995,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738317040239,31/01/2025 09:50:40,1738288240239,-8,30/01/2025 17:50:40,153647,21,task-efz1,,42926888,BLIND,12511705,,complete,,679c9c68770016f434fcdb10,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x925,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,43605,,,,0,,,,,,,,,,,
1,1738317605970,31/01/2025 10:00:05,1738296005970,-6,30/01/2025 22:00:05,153647,21,task-efz1,,42927141,BLIND,12511769,,complete,,679c932302a540da6920f8be,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738317608709,31/01/2025 10:00:08,1738296008709,-6,30/01/2025 22:00:08,153647,21,task-efz1,,42927141,BLIND,12511769,,complete,,679c932302a540da6920f8be,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,2765.421999997019,2758.7219999999998,2765.421999997019,2765.421999997019,2758.7219999999998,2765.421999997019,1,2765.421999997019,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738317608713,31/01/2025 10:00:08,1738296008713,-6,30/01/2025 22:00:08,153647,21,task-efz1,,42927141,BLIND,12511769,,complete,,679c932302a540da6920f8be,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,2705,,,,0,,,,,,,,,,,
1,1738318162143,31/01/2025 10:09:22,1738296562143,-6,30/01/2025 22:09:22,153647,21,task-efz1,,42927588,BLIND,12511905,,complete,,679c9bc35b0b10c1165df78f,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738318180304,31/01/2025 10:09:40,1738296580304,-6,30/01/2025 22:09:40,153647,21,task-efz1,,42927588,BLIND,12511905,,complete,,679c9bc35b0b10c1165df78f,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,18198.7,18193.3,18198.7,18198.7,18193.3,18198.7,1,18198.7,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738318180310,31/01/2025 10:09:40,1738296580310,-6,30/01/2025 22:09:40,153647,21,task-efz1,,42927588,BLIND,12511905,,complete,,679c9bc35b0b10c1165df78f,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,18128,,,,0,,,,,,,,,,,
1,1738319449680,31/01/2025 10:30:49,1738301449680,-5,31/01/2025 00:30:49,153647,21,task-efz1,,42928605,BLIND,12512136,,complete,,679ca6317e50afb3619b9216,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1536x756,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738319459414,31/01/2025 10:30:59,1738301459414,-5,31/01/2025 00:30:59,153647,21,task-efz1,,42928605,BLIND,12512136,,complete,,679ca6317e50afb3619b9216,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1536x756,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,9755.010000047683,9750.109999999999,9755.010000047683,9755.010000047683,9750.109999999999,9755.010000047683,1,9755.010000047683,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738319459416,31/01/2025 10:30:59,1738301459416,-5,31/01/2025 00:30:59,153647,21,task-efz1,,42928605,BLIND,12512136,,complete,,679ca6317e50afb3619b9216,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1536x756,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,9717,,,,0,,,,,,,,,,,
1,1738322437927,31/01/2025 11:20:37,1738304437927,-5,31/01/2025 01:20:37,153647,21,task-efz1,,42930572,BLIND,12512697,,complete,,679cb0c0b3cea643b5ad4368,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x650,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738322451782,31/01/2025 11:20:51,1738304451782,-5,31/01/2025 01:20:51,153647,21,task-efz1,,42930572,BLIND,12512697,,complete,,679cb0c0b3cea643b5ad4368,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x650,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,13917.199999999995,13900.499999999998,13917.199999999995,13917.199999999995,13900.499999999998,13917.199999999995,1,13917.199999999995,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738322451797,31/01/2025 11:20:51,1738304451797,-5,31/01/2025 01:20:51,153647,21,task-efz1,,42930572,BLIND,12512697,,complete,,679cb0c0b3cea643b5ad4368,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x650,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,13754,,,,0,,,,,,,,,,,
END OF FILE
